nav_key,fund_key,date_key,nav
2227,3,20230207,42.183
2228,3,20230208,42.201
2229,3,20230209,42.879
2230,3,20230210,43.226
2231,3,20230211,43.226
2232,3,20230212,43.226
2233,3,20230213,44.097
2234,3,20230214,43.743
2235,3,20230215,42.564
2236,3,20230216,42.713
2237,3,20230217,42.967
2238,3,20230218,42.967
2239,3,20230219,42.967
2240,3,20230220,43.87
2241,3,20230221,44.674
2242,3,20230222,45.056
2243,3,20230223,45.596
2244,3,20230224,45.488
2245,3,20230225,45.488
2246,3,20230226,45.488
2247,3,20230227,44.679
2248,3,20230228,44.78
2249,3,20230301,45.462
2250,3,20230302,45.932
2251,3,20230303,46.529
2252,3,20230304,46.529
2253,3,20230305,46.529
2254,3,20230306,46.254
2255,3,20230307,46.093
2256,3,20230308,46.45
2257,3,20230309,46.092
2258,3,20230310,45.758
2259,3,20230311,45.758
2260,3,20230312,45.758
2261,3,20230313,45.985
2262,3,20230314,46.533
2263,3,20230315,46.417
2264,3,20230316,45.63
2265,3,20230317,45.149
2266,3,20230318,45.149
2267,3,20230319,45.149
2268,3,20230320,45.31
2269,3,20230321,45.463
2270,3,20230322,45.65
2271,3,20230323,46.03
2272,3,20230324,46.057
2273,3,20230325,46.057
2274,3,20230326,46.057
2275,3,20230327,46.263
2276,3,20230328,46.255
2277,3,20230329,47.075
2278,3,20230330,48.11
2279,3,20230331,47.276
2280,3,20230401,47.276
2281,3,20230402,47.276
2282,3,20230403,47.119
2283,3,20230404,47.166
2284,3,20230405,47.001
2285,3,20230406,48.289
2286,3,20230407,48.475
2287,3,20230408,48.475
2288,3,20230409,48.475
2289,3,20230410,47.914
2290,3,20230411,48.367
2291,3,20230412,48.588
2292,3,20230413,48.834
2293,3,20230414,50.183
2294,3,20230415,50.183
2295,3,20230416,50.183
2296,3,20230417,50.472
2297,3,20230418,50.267
2298,3,20230419,48.818
2299,3,20230420,48.721
2300,3,20230421,49.7
2301,3,20230422,49.7
2302,3,20230423,49.7
2303,3,20230424,49.657
2304,3,20230425,48.013
2305,3,20230426,47.678
2306,3,20230427,48.412
2307,3,20230428,48.833
2308,3,20230429,48.833
2309,3,20230430,48.833
2310,3,20230501,48.242
2311,3,20230502,47.857
2312,3,20230503,47.586
2313,3,20230504,47.137
2314,3,20230505,45.725
2315,3,20230506,45.725
2316,3,20230507,45.725
2317,3,20230508,46.272
2318,3,20230509,47.168
2319,3,20230510,46.117
2320,3,20230511,47.0
2321,3,20230512,46.951
2322,3,20230513,46.951
2323,3,20230514,46.951
2324,3,20230515,47.837
2325,3,20230516,47.888
2326,3,20230517,48.009
2327,3,20230518,48.301
2328,3,20230519,47.753
2329,3,20230520,47.753
2330,3,20230521,47.753
2331,3,20230522,48.633
2332,3,20230523,47.839
2333,3,20230524,47.574
2334,3,20230525,47.972
2335,3,20230526,47.63
2336,3,20230527,47.63
2337,3,20230528,47.63
2338,3,20230529,48.209
2339,3,20230530,49.228
2340,3,20230531,50.0
2341,3,20230601,48.573
2342,3,20230602,48.689
2343,3,20230603,48.689
2344,3,20230604,48.689
2345,3,20230605,49.465
2346,3,20230606,48.513
2347,3,20230607,49.064
2348,3,20230608,49.58
2349,3,20230609,48.703
2350,3,20230610,48.703
2351,3,20230611,48.703
2352,3,20230612,49.337
2353,3,20230613,49.563
2354,3,20230614,50.071
2355,3,20230615,49.37
2356,3,20230616,49.506
2357,3,20230617,49.506
2358,3,20230618,49.506
2359,3,20230619,48.265
2360,3,20230620,46.641
2361,3,20230621,46.763
2362,3,20230622,47.558
2363,3,20230623,47.762
2364,3,20230624,47.762
2365,3,20230625,47.762
2366,3,20230626,47.74
2367,3,20230627,47.63
2368,3,20230628,46.98
2369,3,20230629,46.847
2370,3,20230630,47.167
2371,3,20230701,47.167
2372,3,20230702,47.167
2373,3,20230703,46.883
2374,3,20230704,47.434
2375,3,20230705,47.597
2376,3,20230706,47.847
2377,3,20230707,48.509
2378,3,20230708,48.509
2379,3,20230709,48.509
2380,3,20230710,48.15
2381,3,20230711,48.65
2382,3,20230712,48.392
2383,3,20230713,48.663
2384,3,20230714,48.216
2385,3,20230715,48.216
2386,3,20230716,48.216
2387,3,20230717,47.581
2388,3,20230718,47.67
2389,3,20230719,46.346
2390,3,20230720,46.163
2391,3,20230721,45.074
2392,3,20230722,45.074
2393,3,20230723,45.074
2394,3,20230724,45.623
2395,3,20230725,46.364
2396,3,20230726,45.786
2397,3,20230727,46.103
2398,3,20230728,46.748
2399,3,20230729,46.748
2400,3,20230730,46.748
2401,3,20230731,47.404
2402,3,20230801,47.58
2403,3,20230802,48.128
2404,3,20230803,47.683
2405,3,20230804,47.766
2406,3,20230805,47.766
2407,3,20230806,47.766
2408,3,20230807,47.455
2409,3,20230808,46.956
2410,3,20230809,47.005
2411,3,20230810,47.274
2412,3,20230811,48.123
2413,3,20230812,48.123
2414,3,20230813,48.123
2415,3,20230814,48.338
2416,3,20230815,48.828
2417,3,20230816,49.331
2418,3,20230817,51.344
2419,3,20230818,49.976
2420,3,20230819,49.976
2421,3,20230820,49.976
2422,3,20230821,49.485
2423,3,20230822,50.604
2424,3,20230823,50.362
2425,3,20230824,51.056
2426,3,20230825,51.258
2427,3,20230826,51.258
2428,3,20230827,51.258
2429,3,20230828,52.902
2430,3,20230829,52.045
2431,3,20230830,53.025
2432,3,20230831,54.443
2433,3,20230901,53.642
2434,3,20230902,53.642
2435,3,20230903,53.642
2436,3,20230904,54.299
2437,3,20230905,53.54
2438,3,20230906,53.591
2439,3,20230907,53.412
2440,3,20230908,51.514
2441,3,20230909,51.514
2442,3,20230910,51.514
2443,3,20230911,51.868
2444,3,20230912,52.005
2445,3,20230913,53.185
2446,3,20230914,53.699
2447,3,20230915,55.571
2448,3,20230916,55.571
2449,3,20230917,55.571
2450,3,20230918,55.688
2451,3,20230919,55.628
2452,3,20230920,55.502
2453,3,20230921,55.164
2454,3,20230922,53.365
2455,3,20230923,53.365
2456,3,20230924,53.365
2457,3,20230925,53.215
2458,3,20230926,51.591
2459,3,20230927,51.967
2460,3,20230928,51.026
2461,3,20230929,50.367
2462,3,20230930,50.367
2463,3,20231001,50.367
2464,3,20231002,49.886
2465,3,20231003,49.758
2466,3,20231004,49.788
2467,3,20231005,50.623
2468,3,20231006,50.21
2469,3,20231007,50.21
2470,3,20231008,50.21
2471,3,20231009,50.597
2472,3,20231010,52.695
2473,3,20231011,53.02
2474,3,20231012,52.903
2475,3,20231013,52.311
2476,3,20231014,52.311
2477,3,20231015,52.311
2478,3,20231016,52.185
2479,3,20231017,51.517
2480,3,20231018,51.75
2481,3,20231019,51.856
2482,3,20231020,50.2
2483,3,20231021,50.2
2484,3,20231022,50.2
2485,3,20231023,50.211
2486,3,20231024,51.047
2487,3,20231025,50.767
2488,3,20231026,50.295
2489,3,20231027,49.281
2490,3,20231028,49.281
2491,3,20231029,49.281
2492,3,20231030,47.932
2493,3,20231031,48.554
2494,3,20231101,48.446
2495,3,20231102,49.031
2496,3,20231103,50.182
2497,3,20231104,50.182
2498,3,20231105,50.182
2499,3,20231106,50.901
2500,3,20231107,50.512
2501,3,20231108,50.647
2502,3,20231109,50.205
2503,3,20231110,49.697
2504,3,20231111,49.697
2505,3,20231112,49.697
2506,3,20231113,49.977
2507,3,20231114,49.378
2508,3,20231115,47.766
2509,3,20231116,47.154
2510,3,20231117,46.961
2511,3,20231118,46.961
2512,3,20231119,46.961
2513,3,20231120,48.056
2514,3,20231121,47.726
2515,3,20231122,48.116
2516,3,20231123,48.019
2517,3,20231124,48.926
2518,3,20231125,48.926
2519,3,20231126,48.926
2520,3,20231127,49.8
2521,3,20231128,50.704
2522,3,20231129,49.411
2523,3,20231130,49.589
2524,3,20231201,50.178
2525,3,20231202,50.178
2526,3,20231203,50.178
2527,3,20231204,50.49
2528,3,20231205,50.997
2529,3,20231206,51.067
2530,3,20231207,50.522
2531,3,20231208,49.261
2532,3,20231209,49.261
2533,3,20231210,49.261
2534,3,20231211,48.809
2535,3,20231212,50.794
2536,3,20231213,50.449
2537,3,20231214,48.991
2538,3,20231215,49.554
2539,3,20231216,49.554
2540,3,20231217,49.554
2541,3,20231218,50.215
2542,3,20231219,51.21
2543,3,20231220,51.597
2544,3,20231221,52.277
2545,3,20231222,53.746
2546,3,20231223,53.746
2547,3,20231224,53.746
2548,3,20231225,53.172
2549,3,20231226,52.446
2550,3,20231227,51.611
2551,3,20231228,51.431
2552,3,20231229,52.563
2553,3,20231230,52.563
2554,3,20231231,52.563
2555,3,20240101,53.006
2556,3,20240102,53.421
2557,3,20240103,51.99
2558,3,20240104,51.475
2559,3,20240105,50.083
2560,3,20240106,50.083
2561,3,20240107,50.083
2562,3,20240108,50.988
2563,3,20240109,52.226
2564,3,20240110,52.863
2565,3,20240111,52.107
2566,3,20240112,53.291
2567,3,20240113,53.291
2568,3,20240114,53.291
2569,3,20240115,53.115
2570,3,20240116,52.174
2571,3,20240117,51.445
2572,3,20240118,51.139
2573,3,20240119,51.203
2574,3,20240120,51.203
2575,3,20240121,51.203
2576,3,20240122,51.105
2577,3,20240123,50.048
2578,3,20240124,50.984
2579,3,20240125,50.894
2580,3,20240126,50.375
2581,3,20240127,50.375
2582,3,20240128,50.375
2583,3,20240129,51.239
2584,3,20240130,50.355
2585,3,20240131,49.15
2586,3,20240201,50.113
2587,3,20240202,51.56
2588,3,20240203,51.56
2589,3,20240204,51.56
2590,3,20240205,51.228
2591,3,20240206,51.218
2592,3,20240207,50.363
2593,3,20240208,50.392
2594,3,20240209,50.058
2595,3,20240210,50.058
2596,3,20240211,50.058
2597,3,20240212,50.006
2598,3,20240213,50.338
2599,3,20240214,49.534
2600,3,20240215,49.29
2601,3,20240216,47.981
2602,3,20240217,47.981
2603,3,20240218,47.981
2604,3,20240219,47.75
2605,3,20240220,47.707
2606,3,20240221,47.895
2607,3,20240222,48.091
2608,3,20240223,48.767
2609,3,20240224,48.767
2610,3,20240225,48.767
2611,3,20240226,47.665
2612,3,20240227,46.626
2613,3,20240228,47.019
2614,3,20240229,45.604
2615,3,20240301,45.752
2616,3,20240302,45.752
2617,3,20240303,45.752
2618,3,20240304,44.965
2619,3,20240305,46.048
2620,3,20240306,46.244
2621,3,20240307,46.115
2622,3,20240308,46.987
2623,3,20240309,46.987
2624,3,20240310,46.987
2625,3,20240311,46.261
2626,3,20240312,45.678
2627,3,20240313,44.837
2628,3,20240314,44.278
2629,3,20240315,44.341
2630,3,20240316,44.341
2631,3,20240317,44.341
2632,3,20240318,44.692
2633,3,20240319,45.359
2634,3,20240320,44.14
2635,3,20240321,44.048
2636,3,20240322,43.338
2637,3,20240323,43.338
2638,3,20240324,43.338
2639,3,20240325,43.226
2640,3,20240326,44.761
2641,3,20240327,44.979
2642,3,20240328,45.608
2643,3,20240329,46.972
2644,3,20240330,46.972
2645,3,20240331,46.972
2646,3,20240401,47.79
2647,3,20240402,47.493
2648,3,20240403,46.608
2649,3,20240404,46.61
2650,3,20240405,46.236
2651,3,20240406,46.236
2652,3,20240407,46.236
2653,3,20240408,45.202
2654,3,20240409,45.388
2655,3,20240410,45.592
2656,3,20240411,46.825
2657,3,20240412,46.594
2658,3,20240413,46.594
2659,3,20240414,46.594
2660,3,20240415,46.813
2661,3,20240416,46.369
2662,3,20240417,47.0
2663,3,20240418,46.936
2664,3,20240419,46.134
2665,3,20240420,46.134
2666,3,20240421,46.134
2667,3,20240422,46.148
2668,3,20240423,46.441
2669,3,20240424,46.642
2670,3,20240425,47.397
2671,3,20240426,46.391
2672,3,20240427,46.391
2673,3,20240428,46.391
2674,3,20240429,45.828
2675,3,20240430,46.291
2676,3,20240501,45.811
2677,3,20240502,45.999
2678,3,20240503,44.352
2679,3,20240504,44.352
2680,3,20240505,44.352
2681,3,20240506,46.181
2682,3,20240507,46.017
2683,3,20240508,46.864
2684,3,20240509,46.651
2685,3,20240510,46.965
2686,3,20240511,46.965
2687,3,20240512,46.965
2688,3,20240513,48.04
2689,3,20240514,48.904
2690,3,20240515,48.778
2691,3,20240516,48.703
2692,3,20240517,49.461
2693,3,20240518,49.461
2694,3,20240519,49.461
2695,3,20240520,51.217
2696,3,20240521,51.39
2697,3,20240522,52.924
2698,3,20240523,52.759
2699,3,20240524,53.539
2700,3,20240525,53.539
2701,3,20240526,53.539
2702,3,20240527,54.45
2703,3,20240528,54.142
2704,3,20240529,53.562
2705,3,20240530,54.509
2706,3,20240531,54.102
2707,3,20240601,54.102
2708,3,20240602,54.102
2709,3,20240603,53.403
2710,3,20240604,52.882
2711,3,20240605,52.484
2712,3,20240606,53.185
2713,3,20240607,53.622
2714,3,20240608,53.622
2715,3,20240609,53.622
2716,3,20240610,54.224
2717,3,20240611,54.594
2718,3,20240612,54.135
2719,3,20240613,54.728
2720,3,20240614,55.726
2721,3,20240615,55.726
2722,3,20240616,55.726
2723,3,20240617,56.242
2724,3,20240618,56.649
2725,3,20240619,56.026
2726,3,20240620,56.232
2727,3,20240621,55.568
2728,3,20240622,55.568
2729,3,20240623,55.568
2730,3,20240624,55.576
2731,3,20240625,54.236
2732,3,20240626,52.935
2733,3,20240627,52.81
2734,3,20240628,52.402
2735,3,20240629,52.402
2736,3,20240630,52.402
2737,3,20240701,52.512
2738,3,20240702,52.432
2739,3,20240703,52.482
2740,3,20240704,52.987
2741,3,20240705,52.645
2742,3,20240706,52.645
2743,3,20240707,52.645
2744,3,20240708,52.498
2745,3,20240709,53.67
2746,3,20240710,53.699
2747,3,20240711,53.581
2748,3,20240712,53.674
2749,3,20240713,53.674
2750,3,20240714,53.674
2751,3,20240715,53.571
2752,3,20240716,53.028
2753,3,20240717,52.261
2754,3,20240718,51.689
2755,3,20240719,52.392
2756,3,20240720,52.392
2757,3,20240721,52.392
2758,3,20240722,51.923
2759,3,20240723,51.828
2760,3,20240724,52.399
2761,3,20240725,52.206
2762,3,20240726,52.728
2763,3,20240727,52.728
2764,3,20240728,52.728
2765,3,20240729,51.536
2766,3,20240730,51.459
2767,3,20240731,51.546
2768,3,20240801,51.59
2769,3,20240802,50.337
2770,3,20240803,50.337
2771,3,20240804,50.337
2772,3,20240805,51.271
2773,3,20240806,50.639
2774,3,20240807,50.919
2775,3,20240808,50.951
2776,3,20240809,51.744
2777,3,20240810,51.744
2778,3,20240811,51.744
2779,3,20240812,53.468
2780,3,20240813,52.46
2781,3,20240814,51.976
2782,3,20240815,52.149
2783,3,20240816,51.31
2784,3,20240817,51.31
2785,3,20240818,51.31
2786,3,20240819,51.938
2787,3,20240820,52.621
2788,3,20240821,53.089
2789,3,20240822,53.304
2790,3,20240823,54.426
2791,3,20240824,54.426
2792,3,20240825,54.426
2793,3,20240826,53.51
2794,3,20240827,53.589
2795,3,20240828,53.022
2796,3,20240829,53.756
2797,3,20240830,52.305
2798,3,20240831,52.305
2799,3,20240901,52.305
2800,3,20240902,52.309
2801,3,20240903,52.598
2802,3,20240904,51.877
2803,3,20240905,51.416
2804,3,20240906,51.454
2805,3,20240907,51.454
2806,3,20240908,51.454
2807,3,20240909,52.217
2808,3,20240910,51.434
2809,3,20240911,50.797
2810,3,20240912,51.68
2811,3,20240913,51.494
2812,3,20240914,51.494
2813,3,20240915,51.494
2814,3,20240916,50.919
2815,3,20240917,51.501
2816,3,20240918,51.15
2817,3,20240919,51.964
2818,3,20240920,51.473
2819,3,20240921,51.473
2820,3,20240922,51.473
2821,3,20240923,51.376
2822,3,20240924,52.13
2823,3,20240925,51.979
2824,3,20240926,52.594
2825,3,20240927,52.569
2826,3,20240928,52.569
2827,3,20240929,52.569
2828,3,20240930,54.158
2829,3,20241001,55.46
2830,3,20241002,54.383
2831,3,20241003,54.836
2832,3,20241004,54.192
2833,3,20241005,54.192
2834,3,20241006,54.192
2835,3,20241007,54.375
2836,3,20241008,54.458
2837,3,20241009,53.623
2838,3,20241010,54.501
2839,3,20241011,54.694
2840,3,20241012,54.694
2841,3,20241013,54.694
2842,3,20241014,54.488
2843,3,20241015,54.157
2844,3,20241016,54.298
2845,3,20241017,54.657
2846,3,20241018,54.582
2847,3,20241019,54.582
2848,3,20241020,54.582
2849,3,20241021,52.29
2850,3,20241022,52.329
2851,3,20241023,51.224
2852,3,20241024,51.089
2853,3,20241025,50.038
2854,3,20241026,50.038
2855,3,20241027,50.038
2856,3,20241028,49.0
2857,3,20241029,49.932
2858,3,20241030,49.717
2859,3,20241031,49.446
2860,3,20241101,49.829
2861,3,20241102,49.829
2862,3,20241103,49.829
2863,3,20241104,49.577
2864,3,20241105,51.166
2865,3,20241106,50.982
2866,3,20241107,51.287
2867,3,20241108,52.06
2868,3,20241109,52.06
2869,3,20241110,52.06
2870,3,20241111,53.337
2871,3,20241112,52.77
2872,3,20241113,52.466
2873,3,20241114,53.495
2874,3,20241115,54.172
2875,3,20241116,54.172
2876,3,20241117,54.172
2877,3,20241118,55.073
2878,3,20241119,53.97
2879,3,20241120,55.25
2880,3,20241121,54.647
2881,3,20241122,54.832
2882,3,20241123,54.832
2883,3,20241124,54.832
2884,3,20241125,54.738
2885,3,20241126,54.044
2886,3,20241127,52.926
2887,3,20241128,51.568
2888,3,20241129,51.686
2889,3,20241130,51.686
2890,3,20241201,51.686
2891,3,20241202,50.529
2892,3,20241203,49.695
2893,3,20241204,49.557
2894,3,20241205,47.62
2895,3,20241206,48.2
2896,3,20241207,48.2
2897,3,20241208,48.2
2898,3,20241209,46.482
2899,3,20241210,46.451
2900,3,20241211,46.485
2901,3,20241212,46.883
2902,3,20241213,46.877
2903,3,20241214,46.877
2904,3,20241215,46.877
2905,3,20241216,48.319
2906,3,20241217,48.5
2907,3,20241218,49.291
2908,3,20241219,48.781
2909,3,20241220,48.894
2910,3,20241221,48.894
2911,3,20241222,48.894
2912,3,20241223,50.053
2913,3,20241224,49.9
2914,3,20241225,50.069
2915,3,20241226,50.831
2916,3,20241227,50.29
2917,3,20241228,50.29
2918,3,20241229,50.29
2919,3,20241230,48.685
2920,3,20241231,48.896
2921,3,20250101,49.646
2922,3,20250102,48.664
2923,3,20250103,49.178
2924,3,20250104,49.178
2925,3,20250105,49.178
2926,3,20250106,49.702
2927,3,20250107,48.032
2928,3,20250108,47.381
2929,3,20250109,47.123
2930,3,20250110,47.02
2931,3,20250111,47.02
2932,3,20250112,47.02
2933,3,20250113,46.519
2934,3,20250114,45.986
2935,3,20250115,47.162
2936,3,20250116,47.109
2937,3,20250117,46.641
2938,3,20250118,46.641
2939,3,20250119,46.641
2940,3,20250120,46.636
2941,3,20250121,47.035
2942,3,20250122,47.095
2943,3,20250123,46.973
2944,3,20250124,46.538
2945,3,20250125,46.538
2946,3,20250126,46.538
2947,3,20250127,46.099
2948,3,20250128,45.709
2949,3,20250129,45.964
2950,3,20250130,45.302
2951,3,20250131,45.592
2952,3,20250201,45.592
2953,3,20250202,45.592
2954,3,20250203,46.581
2955,3,20250204,46.832
2956,3,20250205,46.596
2957,3,20250206,45.712
2958,3,20250207,46.817
2959,3,20250208,46.817
2960,3,20250209,46.817
2961,3,20250210,46.019
2962,3,20250211,46.628
2963,3,20250212,47.098
2964,3,20250213,46.954
2965,3,20250214,46.792
2966,3,20250215,46.792
2967,3,20250216,46.792
2968,3,20250217,45.527
2969,3,20250218,45.775
2970,3,20250219,46.224
2971,3,20250220,45.492
2972,3,20250221,45.408
2973,3,20250222,45.408
2974,3,20250223,45.408
2975,3,20250224,45.456
2976,3,20250225,45.877
2977,3,20250226,45.903
2978,3,20250227,44.806
2979,3,20250228,44.472
2980,3,20250301,44.472
2981,3,20250302,44.472
2982,3,20250303,44.644
2983,3,20250304,45.23
2984,3,20250305,44.834
2985,3,20250306,46.328
2986,3,20250307,45.035
2987,3,20250308,45.035
2988,3,20250309,45.035
2989,3,20250310,44.677
2990,3,20250311,44.644
2991,3,20250312,44.532
2992,3,20250313,43.731
2993,3,20250314,44.047
2994,3,20250315,44.047
2995,3,20250316,44.047
2996,3,20250317,44.314
2997,3,20250318,44.368
2998,3,20250319,44.611
2999,3,20250320,44.35
3000,3,20250321,43.296
3001,3,20250322,43.296
3002,3,20250323,43.296
3003,3,20250324,42.852
3004,3,20250325,42.974
3005,3,20250326,43.1
3006,3,20250327,43.148
3007,3,20250328,43.525
3008,3,20250329,43.525
3009,3,20250330,43.525
3010,3,20250331,43.167
3011,3,20250401,43.206
3012,3,20250402,43.598
3013,3,20250403,43.564
3014,3,20250404,42.773
3015,3,20250405,42.773
3016,3,20250406,42.773
3017,3,20250407,42.178
3018,3,20250408,42.725
3019,3,20250409,43.639
3020,3,20250410,44.43
3021,3,20250411,44.607
3022,3,20250412,44.607
3023,3,20250413,44.607
3024,3,20250414,43.824
3025,3,20250415,43.842
3026,3,20250416,44.891
3027,3,20250417,45.33
3028,3,20250418,45.212
3029,3,20250419,45.212
3030,3,20250420,45.212
3031,3,20250421,45.661
3032,3,20250422,44.814
3033,3,20250423,44.369
3034,3,20250424,43.67
3035,3,20250425,43.999
3036,3,20250426,43.999
3037,3,20250427,43.999
3038,3,20250428,44.492
3039,3,20250429,44.412
3040,3,20250430,43.853
3041,3,20250501,43.862
3042,3,20250502,43.564
3043,3,20250503,43.564
3044,3,20250504,43.564
3045,3,20250505,43.066
3046,3,20250506,43.307
3047,3,20250507,42.836
3048,3,20250508,41.851
3049,3,20250509,41.028
3050,3,20250510,41.028
3051,3,20250511,41.028
3052,3,20250512,40.062
3053,3,20250513,40.231
3054,3,20250514,40.342
3055,3,20250515,40.423
3056,3,20250516,40.8
3057,3,20250517,40.8
3058,3,20250518,40.8
3059,3,20250519,41.55
3060,3,20250520,41.202
3061,3,20250521,41.474
3062,3,20250522,40.512
3063,3,20250523,41.37
3064,3,20250524,41.37
3065,3,20250525,41.37
3066,3,20250526,40.618
3067,3,20250527,40.206
3068,3,20250528,39.866
3069,3,20250529,38.973
3070,3,20250530,39.012
3071,3,20250531,39.012
3072,3,20250601,39.012
3073,3,20250602,39.157
3074,3,20250603,39.065
3075,3,20250604,38.182
3076,3,20250605,39.337
3077,3,20250606,39.681
3078,3,20250607,39.681
3079,3,20250608,39.681
3080,3,20250609,41.269
3081,3,20250610,40.791
3082,3,20250611,41.397
3083,3,20250612,41.902
3084,3,20250613,41.74
3085,3,20250614,41.74
3086,3,20250615,41.74
3087,3,20250616,42.644
3088,3,20250617,42.406
3089,3,20250618,42.198
3090,3,20250619,40.022
3091,3,20250620,40.288
3092,3,20250621,40.288
3093,3,20250622,40.288
3094,3,20250623,39.507
3095,3,20250624,39.2
3096,3,20250625,38.616
3097,3,20250626,38.423
3098,3,20250627,38.698
3099,3,20250628,38.698
3100,3,20250629,38.698
3101,3,20250630,38.724
3102,3,20250701,39.156
3103,3,20250702,39.919
3104,3,20250703,39.718
3105,3,20250704,39.453
3106,3,20250705,39.453
3107,3,20250706,39.453
3108,3,20250707,40.04
3109,3,20250708,40.683
3110,3,20250709,41.155
3111,3,20250710,40.588
3112,3,20250711,40.866
3113,3,20250712,40.866
3114,3,20250713,40.866
3115,3,20250714,40.954
3116,3,20250715,41.621
3117,3,20250716,41.284
3118,3,20250717,40.273
3119,3,20250718,40.71
3120,3,20250719,40.71
3121,3,20250720,40.71
3122,3,20250721,39.168
3123,3,20250722,38.758
3124,3,20250723,38.183
3125,3,20250724,37.612
3126,3,20250725,37.208
3127,3,20250726,37.208
3128,3,20250727,37.208
3129,3,20250728,37.906
3130,3,20250729,38.392
3131,3,20250730,38.266
3132,3,20250731,38.936
3133,3,20250801,38.335
3134,3,20250802,38.335
3135,3,20250803,38.335
3136,3,20250804,37.665
3137,3,20250805,38.172
3138,3,20250806,38.523
3139,3,20250807,38.276
3140,3,20250808,37.643
3141,3,20250809,37.643
3142,3,20250810,37.643
3143,3,20250811,38.486
3144,3,20250812,37.512
3145,3,20250813,37.194
3146,3,20250814,37.34
3147,3,20250815,38.368
3148,3,20250816,38.368
3149,3,20250817,38.368
3150,3,20250818,38.608
3151,3,20250819,38.905
3152,3,20250820,38.592
3153,3,20250821,38.94
3154,3,20250822,39.021
3155,3,20250823,39.021
3156,3,20250824,39.021
3157,3,20250825,38.111
3158,3,20250826,38.583
3159,3,20250827,39.164
3160,3,20250828,39.656
3161,3,20250829,39.696
3162,3,20250830,39.696
3163,3,20250831,39.696
3164,3,20250901,39.147
3165,3,20250902,37.811
3166,3,20250903,37.919
3167,3,20250904,38.553
3168,3,20250905,39.148
3169,3,20250906,39.148
3170,3,20250907,39.148
3171,3,20250908,39.647
3172,3,20250909,39.623
3173,3,20250910,40.289
3174,3,20250911,40.868
3175,3,20250912,40.629
3176,3,20250913,40.629
3177,3,20250914,40.629
3178,3,20250915,41.062
3179,3,20250916,40.752
3180,3,20250917,41.102
3181,3,20250918,40.322
3182,3,20250919,39.603
3183,3,20250920,39.603
3184,3,20250921,39.603
3185,3,20250922,40.251
3186,3,20250923,40.837
3187,3,20250924,41.246
3188,3,20250925,41.321
3189,3,20250926,39.86
3190,3,20250927,39.86
3191,3,20250928,39.86
3192,3,20250929,39.835
3193,3,20250930,40.126
3194,3,20251001,39.824
3195,3,20251002,39.418
3196,3,20251003,40.292
3197,3,20251004,40.292
3198,3,20251005,40.292
3199,3,20251006,40.276
3200,3,20251007,40.571
3201,3,20251008,41.062
3202,3,20251009,40.466
3203,3,20251010,40.604
3204,3,20251011,40.604
3205,3,20251012,40.604
3206,3,20251013,41.428
3207,3,20251014,42.579
3208,3,20251015,42.626
3209,3,20251016,42.495
3210,3,20251017,42.688
3211,3,20251018,42.688
3212,3,20251019,42.688
3213,3,20251020,42.865
3214,3,20251021,43.778
3215,3,20251022,43.146
3216,3,20251023,42.986
3217,3,20251024,42.287
3218,3,20251025,42.287
3219,3,20251026,42.287
3220,3,20251027,41.666
3221,3,20251028,41.922
3222,3,20251029,42.452
3223,3,20251030,42.06
3224,3,20251031,42.568
3225,3,20251101,42.568
3226,3,20251102,42.568
3227,3,20251103,43.299
3228,3,20251104,44.577
3229,3,20251105,44.646
3230,3,20251106,44.24
3231,3,20251107,43.597
3232,3,20251108,43.597
3233,3,20251109,43.597
3234,3,20251110,42.898
3235,3,20251111,43.724
3236,3,20251112,42.752
3237,3,20251113,43.554
3238,3,20251114,43.008
3239,3,20251115,43.008
3240,3,20251116,43.008
3241,3,20251117,42.587
3242,3,20251118,42.511
3243,3,20251119,42.084
3244,3,20251120,42.693
3245,3,20251121,43.876
3246,3,20251122,43.876
3247,3,20251123,43.876
3248,3,20251124,43.465
3249,3,20251125,43.205
3250,3,20251126,43.121
3251,3,20251127,43.493
3252,3,20251128,43.415
3253,3,20251129,43.415
3254,3,20251130,43.415
3255,3,20251201,44.34
3256,3,20251202,45.125
3257,3,20251203,44.345
3258,3,20251204,44.714
3259,3,20251205,45.756
3260,3,20251206,45.756
3261,3,20251207,45.756
3262,3,20251208,45.439
3263,3,20251209,45.261
3264,3,20251210,44.925
3265,3,20251211,44.606
3266,3,20251212,43.512
3267,3,20251213,43.512
3268,3,20251214,43.512
3269,3,20251215,42.667
3270,3,20251216,42.738
3271,3,20251217,43.73
3272,3,20251218,43.35
3273,3,20251219,42.954
3274,3,20251220,42.954
3275,3,20251221,42.954
3276,3,20251222,44.072
3277,3,20251223,43.361
3278,3,20251224,42.302
3279,3,20251225,41.797
3280,3,20251226,41.402
3281,3,20251227,41.402
3282,3,20251228,41.402
3283,3,20251229,40.337
3284,3,20251230,40.28
3285,3,20251231,40.873
3286,4,20230102,145.91
3287,4,20230103,144.403
3288,4,20230104,144.858
3289,4,20230105,143.743
3290,4,20230106,143.229
3291,4,20230107,143.229
3292,4,20230108,143.229
3293,4,20230109,146.896
3294,4,20230110,149.923
3295,4,20230111,147.075
3296,4,20230112,148.979
3297,4,20230113,150.867
3298,4,20230114,150.867
3299,4,20230115,150.867
3300,4,20230116,148.344
3301,4,20230117,150.24
