date,amfi_code,scheme_name,nav
2025-02-24,100003,ICICI Balanced Advantage,45.456
2025-02-25,100003,ICICI Balanced Advantage,45.877
2025-02-26,100003,ICICI Balanced Advantage,45.903
2025-02-27,100003,ICICI Balanced Advantage,44.806
2025-02-28,100003,ICICI Balanced Advantage,44.472
2025-03-01,100003,ICICI Balanced Advantage,44.472
2025-03-02,100003,ICICI Balanced Advantage,44.472
2025-03-03,100003,ICICI Balanced Advantage,44.644
2025-03-04,100003,ICICI Balanced Advantage,45.23
2025-03-05,100003,ICICI Balanced Advantage,44.834
2025-03-06,100003,ICICI Balanced Advantage,46.328
2025-03-07,100003,ICICI Balanced Advantage,45.035
2025-03-08,100003,ICICI Balanced Advantage,45.035
2025-03-09,100003,ICICI Balanced Advantage,45.035
2025-03-10,100003,ICICI Balanced Advantage,44.677
2025-03-11,100003,ICICI Balanced Advantage,44.644
2025-03-12,100003,ICICI Balanced Advantage,44.532
2025-03-13,100003,ICICI Balanced Advantage,43.731
2025-03-14,100003,ICICI Balanced Advantage,44.047
2025-03-15,100003,ICICI Balanced Advantage,44.047
2025-03-16,100003,ICICI Balanced Advantage,44.047
2025-03-17,100003,ICICI Balanced Advantage,44.314
2025-03-18,100003,ICICI Balanced Advantage,44.368
2025-03-19,100003,ICICI Balanced Advantage,44.611
2025-03-20,100003,ICICI Balanced Advantage,44.35
2025-03-21,100003,ICICI Balanced Advantage,43.296
2025-03-22,100003,ICICI Balanced Advantage,43.296
2025-03-23,100003,ICICI Balanced Advantage,43.296
2025-03-24,100003,ICICI Balanced Advantage,42.852
2025-03-25,100003,ICICI Balanced Advantage,42.974
2025-03-26,100003,ICICI Balanced Advantage,43.1
2025-03-27,100003,ICICI Balanced Advantage,43.148
2025-03-28,100003,ICICI Balanced Advantage,43.525
2025-03-29,100003,ICICI Balanced Advantage,43.525
2025-03-30,100003,ICICI Balanced Advantage,43.525
2025-03-31,100003,ICICI Balanced Advantage,43.167
2025-04-01,100003,ICICI Balanced Advantage,43.206
2025-04-02,100003,ICICI Balanced Advantage,43.598
2025-04-03,100003,ICICI Balanced Advantage,43.564
2025-04-04,100003,ICICI Balanced Advantage,42.773
2025-04-05,100003,ICICI Balanced Advantage,42.773
2025-04-06,100003,ICICI Balanced Advantage,42.773
2025-04-07,100003,ICICI Balanced Advantage,42.178
2025-04-08,100003,ICICI Balanced Advantage,42.725
2025-04-09,100003,ICICI Balanced Advantage,43.639
2025-04-10,100003,ICICI Balanced Advantage,44.43
2025-04-11,100003,ICICI Balanced Advantage,44.607
2025-04-12,100003,ICICI Balanced Advantage,44.607
2025-04-13,100003,ICICI Balanced Advantage,44.607
2025-04-14,100003,ICICI Balanced Advantage,43.824
2025-04-15,100003,ICICI Balanced Advantage,43.842
2025-04-16,100003,ICICI Balanced Advantage,44.891
2025-04-17,100003,ICICI Balanced Advantage,45.33
2025-04-18,100003,ICICI Balanced Advantage,45.212
2025-04-19,100003,ICICI Balanced Advantage,45.212
2025-04-20,100003,ICICI Balanced Advantage,45.212
2025-04-21,100003,ICICI Balanced Advantage,45.661
2025-04-22,100003,ICICI Balanced Advantage,44.814
2025-04-23,100003,ICICI Balanced Advantage,44.369
2025-04-24,100003,ICICI Balanced Advantage,43.67
2025-04-25,100003,ICICI Balanced Advantage,43.999
2025-04-26,100003,ICICI Balanced Advantage,43.999
2025-04-27,100003,ICICI Balanced Advantage,43.999
2025-04-28,100003,ICICI Balanced Advantage,44.492
2025-04-29,100003,ICICI Balanced Advantage,44.412
2025-04-30,100003,ICICI Balanced Advantage,43.853
2025-05-01,100003,ICICI Balanced Advantage,43.862
2025-05-02,100003,ICICI Balanced Advantage,43.564
2025-05-03,100003,ICICI Balanced Advantage,43.564
2025-05-04,100003,ICICI Balanced Advantage,43.564
2025-05-05,100003,ICICI Balanced Advantage,43.066
2025-05-06,100003,ICICI Balanced Advantage,43.307
2025-05-07,100003,ICICI Balanced Advantage,42.836
2025-05-08,100003,ICICI Balanced Advantage,41.851
2025-05-09,100003,ICICI Balanced Advantage,41.028
2025-05-10,100003,ICICI Balanced Advantage,41.028
2025-05-11,100003,ICICI Balanced Advantage,41.028
2025-05-12,100003,ICICI Balanced Advantage,40.062
2025-05-13,100003,ICICI Balanced Advantage,40.231
2025-05-14,100003,ICICI Balanced Advantage,40.342
2025-05-15,100003,ICICI Balanced Advantage,40.423
2025-05-16,100003,ICICI Balanced Advantage,40.8
2025-05-17,100003,ICICI Balanced Advantage,40.8
2025-05-18,100003,ICICI Balanced Advantage,40.8
2025-05-19,100003,ICICI Balanced Advantage,41.55
2025-05-20,100003,ICICI Balanced Advantage,41.202
2025-05-21,100003,ICICI Balanced Advantage,41.474
2025-05-22,100003,ICICI Balanced Advantage,40.512
2025-05-23,100003,ICICI Balanced Advantage,41.37
2025-05-24,100003,ICICI Balanced Advantage,41.37
2025-05-25,100003,ICICI Balanced Advantage,41.37
2025-05-26,100003,ICICI Balanced Advantage,40.618
2025-05-27,100003,ICICI Balanced Advantage,40.206
2025-05-28,100003,ICICI Balanced Advantage,39.866
2025-05-29,100003,ICICI Balanced Advantage,38.973
2025-05-30,100003,ICICI Balanced Advantage,39.012
2025-05-31,100003,ICICI Balanced Advantage,39.012
2025-06-01,100003,ICICI Balanced Advantage,39.012
2025-06-02,100003,ICICI Balanced Advantage,39.157
2025-06-03,100003,ICICI Balanced Advantage,39.065
2025-06-04,100003,ICICI Balanced Advantage,38.182
2025-06-05,100003,ICICI Balanced Advantage,39.337
2025-06-06,100003,ICICI Balanced Advantage,39.681
2025-06-07,100003,ICICI Balanced Advantage,39.681
2025-06-08,100003,ICICI Balanced Advantage,39.681
2025-06-09,100003,ICICI Balanced Advantage,41.269
2025-06-10,100003,ICICI Balanced Advantage,40.791
2025-06-11,100003,ICICI Balanced Advantage,41.397
2025-06-12,100003,ICICI Balanced Advantage,41.902
2025-06-13,100003,ICICI Balanced Advantage,41.74
2025-06-14,100003,ICICI Balanced Advantage,41.74
2025-06-15,100003,ICICI Balanced Advantage,41.74
2025-06-16,100003,ICICI Balanced Advantage,42.644
2025-06-17,100003,ICICI Balanced Advantage,42.406
2025-06-18,100003,ICICI Balanced Advantage,42.198
2025-06-19,100003,ICICI Balanced Advantage,40.022
2025-06-20,100003,ICICI Balanced Advantage,40.288
2025-06-21,100003,ICICI Balanced Advantage,40.288
2025-06-22,100003,ICICI Balanced Advantage,40.288
2025-06-23,100003,ICICI Balanced Advantage,39.507
2025-06-24,100003,ICICI Balanced Advantage,39.2
2025-06-25,100003,ICICI Balanced Advantage,38.616
2025-06-26,100003,ICICI Balanced Advantage,38.423
2025-06-27,100003,ICICI Balanced Advantage,38.698
2025-06-28,100003,ICICI Balanced Advantage,38.698
2025-06-29,100003,ICICI Balanced Advantage,38.698
2025-06-30,100003,ICICI Balanced Advantage,38.724
2025-07-01,100003,ICICI Balanced Advantage,39.156
2025-07-02,100003,ICICI Balanced Advantage,39.919
2025-07-03,100003,ICICI Balanced Advantage,39.718
2025-07-04,100003,ICICI Balanced Advantage,39.453
2025-07-05,100003,ICICI Balanced Advantage,39.453
2025-07-06,100003,ICICI Balanced Advantage,39.453
2025-07-07,100003,ICICI Balanced Advantage,40.04
2025-07-08,100003,ICICI Balanced Advantage,40.683
2025-07-09,100003,ICICI Balanced Advantage,41.155
2025-07-10,100003,ICICI Balanced Advantage,40.588
2025-07-11,100003,ICICI Balanced Advantage,40.866
2025-07-12,100003,ICICI Balanced Advantage,40.866
2025-07-13,100003,ICICI Balanced Advantage,40.866
2025-07-14,100003,ICICI Balanced Advantage,40.954
2025-07-15,100003,ICICI Balanced Advantage,41.621
2025-07-16,100003,ICICI Balanced Advantage,41.284
2025-07-17,100003,ICICI Balanced Advantage,40.273
2025-07-18,100003,ICICI Balanced Advantage,40.71
2025-07-19,100003,ICICI Balanced Advantage,40.71
2025-07-20,100003,ICICI Balanced Advantage,40.71
2025-07-21,100003,ICICI Balanced Advantage,39.168
2025-07-22,100003,ICICI Balanced Advantage,38.758
2025-07-23,100003,ICICI Balanced Advantage,38.183
2025-07-24,100003,ICICI Balanced Advantage,37.612
2025-07-25,100003,ICICI Balanced Advantage,37.208
2025-07-26,100003,ICICI Balanced Advantage,37.208
2025-07-27,100003,ICICI Balanced Advantage,37.208
2025-07-28,100003,ICICI Balanced Advantage,37.906
2025-07-29,100003,ICICI Balanced Advantage,38.392
2025-07-30,100003,ICICI Balanced Advantage,38.266
2025-07-31,100003,ICICI Balanced Advantage,38.936
2025-08-01,100003,ICICI Balanced Advantage,38.335
2025-08-02,100003,ICICI Balanced Advantage,38.335
2025-08-03,100003,ICICI Balanced Advantage,38.335
2025-08-04,100003,ICICI Balanced Advantage,37.665
2025-08-05,100003,ICICI Balanced Advantage,38.172
2025-08-06,100003,ICICI Balanced Advantage,38.523
2025-08-07,100003,ICICI Balanced Advantage,38.276
2025-08-08,100003,ICICI Balanced Advantage,37.643
2025-08-09,100003,ICICI Balanced Advantage,37.643
2025-08-10,100003,ICICI Balanced Advantage,37.643
2025-08-11,100003,ICICI Balanced Advantage,38.486
2025-08-12,100003,ICICI Balanced Advantage,37.512
2025-08-13,100003,ICICI Balanced Advantage,37.194
2025-08-14,100003,ICICI Balanced Advantage,37.34
2025-08-15,100003,ICICI Balanced Advantage,38.368
2025-08-16,100003,ICICI Balanced Advantage,38.368
2025-08-17,100003,ICICI Balanced Advantage,38.368
2025-08-18,100003,ICICI Balanced Advantage,38.608
2025-08-19,100003,ICICI Balanced Advantage,38.905
2025-08-20,100003,ICICI Balanced Advantage,38.592
2025-08-21,100003,ICICI Balanced Advantage,38.94
2025-08-22,100003,ICICI Balanced Advantage,39.021
2025-08-23,100003,ICICI Balanced Advantage,39.021
2025-08-24,100003,ICICI Balanced Advantage,39.021
2025-08-25,100003,ICICI Balanced Advantage,38.111
2025-08-26,100003,ICICI Balanced Advantage,38.583
2025-08-27,100003,ICICI Balanced Advantage,39.164
2025-08-28,100003,ICICI Balanced Advantage,39.656
2025-08-29,100003,ICICI Balanced Advantage,39.696
2025-08-30,100003,ICICI Balanced Advantage,39.696
2025-08-31,100003,ICICI Balanced Advantage,39.696
2025-09-01,100003,ICICI Balanced Advantage,39.147
2025-09-02,100003,ICICI Balanced Advantage,37.811
2025-09-03,100003,ICICI Balanced Advantage,37.919
2025-09-04,100003,ICICI Balanced Advantage,38.553
2025-09-05,100003,ICICI Balanced Advantage,39.148
2025-09-06,100003,ICICI Balanced Advantage,39.148
2025-09-07,100003,ICICI Balanced Advantage,39.148
2025-09-08,100003,ICICI Balanced Advantage,39.647
2025-09-09,100003,ICICI Balanced Advantage,39.623
2025-09-10,100003,ICICI Balanced Advantage,40.289
2025-09-11,100003,ICICI Balanced Advantage,40.868
2025-09-12,100003,ICICI Balanced Advantage,40.629
2025-09-13,100003,ICICI Balanced Advantage,40.629
2025-09-14,100003,ICICI Balanced Advantage,40.629
2025-09-15,100003,ICICI Balanced Advantage,41.062
2025-09-16,100003,ICICI Balanced Advantage,40.752
2025-09-17,100003,ICICI Balanced Advantage,41.102
2025-09-18,100003,ICICI Balanced Advantage,40.322
2025-09-19,100003,ICICI Balanced Advantage,39.603
2025-09-20,100003,ICICI Balanced Advantage,39.603
2025-09-21,100003,ICICI Balanced Advantage,39.603
2025-09-22,100003,ICICI Balanced Advantage,40.251
2025-09-23,100003,ICICI Balanced Advantage,40.837
2025-09-24,100003,ICICI Balanced Advantage,41.246
2025-09-25,100003,ICICI Balanced Advantage,41.321
2025-09-26,100003,ICICI Balanced Advantage,39.86
2025-09-27,100003,ICICI Balanced Advantage,39.86
2025-09-28,100003,ICICI Balanced Advantage,39.86
2025-09-29,100003,ICICI Balanced Advantage,39.835
2025-09-30,100003,ICICI Balanced Advantage,40.126
2025-10-01,100003,ICICI Balanced Advantage,39.824
2025-10-02,100003,ICICI Balanced Advantage,39.418
2025-10-03,100003,ICICI Balanced Advantage,40.292
2025-10-04,100003,ICICI Balanced Advantage,40.292
2025-10-05,100003,ICICI Balanced Advantage,40.292
2025-10-06,100003,ICICI Balanced Advantage,40.276
2025-10-07,100003,ICICI Balanced Advantage,40.571
2025-10-08,100003,ICICI Balanced Advantage,41.062
2025-10-09,100003,ICICI Balanced Advantage,40.466
2025-10-10,100003,ICICI Balanced Advantage,40.604
2025-10-11,100003,ICICI Balanced Advantage,40.604
2025-10-12,100003,ICICI Balanced Advantage,40.604
2025-10-13,100003,ICICI Balanced Advantage,41.428
2025-10-14,100003,ICICI Balanced Advantage,42.579
2025-10-15,100003,ICICI Balanced Advantage,42.626
2025-10-16,100003,ICICI Balanced Advantage,42.495
2025-10-17,100003,ICICI Balanced Advantage,42.688
2025-10-18,100003,ICICI Balanced Advantage,42.688
2025-10-19,100003,ICICI Balanced Advantage,42.688
2025-10-20,100003,ICICI Balanced Advantage,42.865
2025-10-21,100003,ICICI Balanced Advantage,43.778
2025-10-22,100003,ICICI Balanced Advantage,43.146
2025-10-23,100003,ICICI Balanced Advantage,42.986
2025-10-24,100003,ICICI Balanced Advantage,42.287
2025-10-25,100003,ICICI Balanced Advantage,42.287
2025-10-26,100003,ICICI Balanced Advantage,42.287
2025-10-27,100003,ICICI Balanced Advantage,41.666
2025-10-28,100003,ICICI Balanced Advantage,41.922
2025-10-29,100003,ICICI Balanced Advantage,42.452
2025-10-30,100003,ICICI Balanced Advantage,42.06
2025-10-31,100003,ICICI Balanced Advantage,42.568
2025-11-01,100003,ICICI Balanced Advantage,42.568
2025-11-02,100003,ICICI Balanced Advantage,42.568
2025-11-03,100003,ICICI Balanced Advantage,43.299
2025-11-04,100003,ICICI Balanced Advantage,44.577
2025-11-05,100003,ICICI Balanced Advantage,44.646
2025-11-06,100003,ICICI Balanced Advantage,44.24
2025-11-07,100003,ICICI Balanced Advantage,43.597
2025-11-08,100003,ICICI Balanced Advantage,43.597
2025-11-09,100003,ICICI Balanced Advantage,43.597
2025-11-10,100003,ICICI Balanced Advantage,42.898
2025-11-11,100003,ICICI Balanced Advantage,43.724
2025-11-12,100003,ICICI Balanced Advantage,42.752
2025-11-13,100003,ICICI Balanced Advantage,43.554
2025-11-14,100003,ICICI Balanced Advantage,43.008
2025-11-15,100003,ICICI Balanced Advantage,43.008
2025-11-16,100003,ICICI Balanced Advantage,43.008
2025-11-17,100003,ICICI Balanced Advantage,42.587
2025-11-18,100003,ICICI Balanced Advantage,42.511
2025-11-19,100003,ICICI Balanced Advantage,42.084
2025-11-20,100003,ICICI Balanced Advantage,42.693
2025-11-21,100003,ICICI Balanced Advantage,43.876
2025-11-22,100003,ICICI Balanced Advantage,43.876
2025-11-23,100003,ICICI Balanced Advantage,43.876
2025-11-24,100003,ICICI Balanced Advantage,43.465
2025-11-25,100003,ICICI Balanced Advantage,43.205
2025-11-26,100003,ICICI Balanced Advantage,43.121
2025-11-27,100003,ICICI Balanced Advantage,43.493
2025-11-28,100003,ICICI Balanced Advantage,43.415
2025-11-29,100003,ICICI Balanced Advantage,43.415
2025-11-30,100003,ICICI Balanced Advantage,43.415
2025-12-01,100003,ICICI Balanced Advantage,44.34
2025-12-02,100003,ICICI Balanced Advantage,45.125
2025-12-03,100003,ICICI Balanced Advantage,44.345
2025-12-04,100003,ICICI Balanced Advantage,44.714
2025-12-05,100003,ICICI Balanced Advantage,45.756
2025-12-06,100003,ICICI Balanced Advantage,45.756
2025-12-07,100003,ICICI Balanced Advantage,45.756
2025-12-08,100003,ICICI Balanced Advantage,45.439
2025-12-09,100003,ICICI Balanced Advantage,45.261
2025-12-10,100003,ICICI Balanced Advantage,44.925
2025-12-11,100003,ICICI Balanced Advantage,44.606
2025-12-12,100003,ICICI Balanced Advantage,43.512
2025-12-13,100003,ICICI Balanced Advantage,43.512
2025-12-14,100003,ICICI Balanced Advantage,43.512
2025-12-15,100003,ICICI Balanced Advantage,42.667
2025-12-16,100003,ICICI Balanced Advantage,42.738
2025-12-17,100003,ICICI Balanced Advantage,43.73
2025-12-18,100003,ICICI Balanced Advantage,43.35
2025-12-19,100003,ICICI Balanced Advantage,42.954
2025-12-20,100003,ICICI Balanced Advantage,42.954
2025-12-21,100003,ICICI Balanced Advantage,42.954
2025-12-22,100003,ICICI Balanced Advantage,44.072
2025-12-23,100003,ICICI Balanced Advantage,43.361
2025-12-24,100003,ICICI Balanced Advantage,42.302
2025-12-25,100003,ICICI Balanced Advantage,41.797
2025-12-26,100003,ICICI Balanced Advantage,41.402
2025-12-27,100003,ICICI Balanced Advantage,41.402
2025-12-28,100003,ICICI Balanced Advantage,41.402
2025-12-29,100003,ICICI Balanced Advantage,40.337
2025-12-30,100003,ICICI Balanced Advantage,40.28
2025-12-31,100003,ICICI Balanced Advantage,40.873
2023-01-02,100004,Axis Small Cap Fund,145.91
2023-01-03,100004,Axis Small Cap Fund,144.403
2023-01-04,100004,Axis Small Cap Fund,144.858
2023-01-05,100004,Axis Small Cap Fund,143.743
2023-01-06,100004,Axis Small Cap Fund,143.229
2023-01-07,100004,Axis Small Cap Fund,143.229
2023-01-08,100004,Axis Small Cap Fund,143.229
2023-01-09,100004,Axis Small Cap Fund,146.896
2023-01-10,100004,Axis Small Cap Fund,149.923
2023-01-11,100004,Axis Small Cap Fund,147.075
2023-01-12,100004,Axis Small Cap Fund,148.979
2023-01-13,100004,Axis Small Cap Fund,150.867
2023-01-14,100004,Axis Small Cap Fund,150.867
2023-01-15,100004,Axis Small Cap Fund,150.867
2023-01-16,100004,Axis Small Cap Fund,148.344
2023-01-17,100004,Axis Small Cap Fund,150.24
2023-01-18,100004,Axis Small Cap Fund,153.781
2023-01-19,100004,Axis Small Cap Fund,151.268
2023-01-20,100004,Axis Small Cap Fund,149.262
2023-01-21,100004,Axis Small Cap Fund,149.262
2023-01-22,100004,Axis Small Cap Fund,149.262
2023-01-23,100004,Axis Small Cap Fund,151.615
2023-01-24,100004,Axis Small Cap Fund,152.308
2023-01-25,100004,Axis Small Cap Fund,153.644
2023-01-26,100004,Axis Small Cap Fund,154.506
2023-01-27,100004,Axis Small Cap Fund,155.489
2023-01-28,100004,Axis Small Cap Fund,155.489
2023-01-29,100004,Axis Small Cap Fund,155.489
2023-01-30,100004,Axis Small Cap Fund,152.473
2023-01-31,100004,Axis Small Cap Fund,154.945
2023-02-01,100004,Axis Small Cap Fund,157.741
2023-02-02,100004,Axis Small Cap Fund,157.277
2023-02-03,100004,Axis Small Cap Fund,157.253
2023-02-04,100004,Axis Small Cap Fund,157.253
2023-02-05,100004,Axis Small Cap Fund,157.253
2023-02-06,100004,Axis Small Cap Fund,153.72
2023-02-07,100004,Axis Small Cap Fund,154.983
2023-02-08,100004,Axis Small Cap Fund,156.39
2023-02-09,100004,Axis Small Cap Fund,156.322
2023-02-10,100004,Axis Small Cap Fund,159.037
2023-02-11,100004,Axis Small Cap Fund,159.037
2023-02-12,100004,Axis Small Cap Fund,159.037
2023-02-13,100004,Axis Small Cap Fund,158.32
2023-02-14,100004,Axis Small Cap Fund,159.74
2023-02-15,100004,Axis Small Cap Fund,157.377
2023-02-16,100004,Axis Small Cap Fund,157.4
2023-02-17,100004,Axis Small Cap Fund,157.067
2023-02-18,100004,Axis Small Cap Fund,157.067
2023-02-19,100004,Axis Small Cap Fund,157.067
2023-02-20,100004,Axis Small Cap Fund,157.676
2023-02-21,100004,Axis Small Cap Fund,156.881
2023-02-22,100004,Axis Small Cap Fund,156.65
2023-02-23,100004,Axis Small Cap Fund,158.669
2023-02-24,100004,Axis Small Cap Fund,157.709
2023-02-25,100004,Axis Small Cap Fund,157.709
2023-02-26,100004,Axis Small Cap Fund,157.709
2023-02-27,100004,Axis Small Cap Fund,153.987
2023-02-28,100004,Axis Small Cap Fund,158.105
2023-03-01,100004,Axis Small Cap Fund,161.46
2023-03-02,100004,Axis Small Cap Fund,158.411
2023-03-03,100004,Axis Small Cap Fund,160.129
2023-03-04,100004,Axis Small Cap Fund,160.129
2023-03-05,100004,Axis Small Cap Fund,160.129
2023-03-06,100004,Axis Small Cap Fund,159.001
2023-03-07,100004,Axis Small Cap Fund,159.709
2023-03-08,100004,Axis Small Cap Fund,160.494
2023-03-09,100004,Axis Small Cap Fund,160.01
2023-03-10,100004,Axis Small Cap Fund,158.209
2023-03-11,100004,Axis Small Cap Fund,158.209
2023-03-12,100004,Axis Small Cap Fund,158.209
2023-03-13,100004,Axis Small Cap Fund,156.649
2023-03-14,100004,Axis Small Cap Fund,154.575
2023-03-15,100004,Axis Small Cap Fund,152.724
2023-03-16,100004,Axis Small Cap Fund,152.646
2023-03-17,100004,Axis Small Cap Fund,151.083
2023-03-18,100004,Axis Small Cap Fund,151.083
2023-03-19,100004,Axis Small Cap Fund,151.083
2023-03-20,100004,Axis Small Cap Fund,152.704
2023-03-21,100004,Axis Small Cap Fund,156.187
2023-03-22,100004,Axis Small Cap Fund,154.906
2023-03-23,100004,Axis Small Cap Fund,155.54
2023-03-24,100004,Axis Small Cap Fund,156.784
2023-03-25,100004,Axis Small Cap Fund,156.784
2023-03-26,100004,Axis Small Cap Fund,156.784
2023-03-27,100004,Axis Small Cap Fund,157.972
2023-03-28,100004,Axis Small Cap Fund,158.231
2023-03-29,100004,Axis Small Cap Fund,160.073
2023-03-30,100004,Axis Small Cap Fund,161.311
2023-03-31,100004,Axis Small Cap Fund,158.397
2023-04-01,100004,Axis Small Cap Fund,158.397
2023-04-02,100004,Axis Small Cap Fund,158.397
2023-04-03,100004,Axis Small Cap Fund,160.541
2023-04-04,100004,Axis Small Cap Fund,162.758
2023-04-05,100004,Axis Small Cap Fund,160.976
2023-04-06,100004,Axis Small Cap Fund,161.148
2023-04-07,100004,Axis Small Cap Fund,162.88
2023-04-08,100004,Axis Small Cap Fund,162.88
2023-04-09,100004,Axis Small Cap Fund,162.88
2023-04-10,100004,Axis Small Cap Fund,162.45
2023-04-11,100004,Axis Small Cap Fund,165.146
2023-04-12,100004,Axis Small Cap Fund,171.084
2023-04-13,100004,Axis Small Cap Fund,169.152
2023-04-14,100004,Axis Small Cap Fund,165.732
2023-04-15,100004,Axis Small Cap Fund,165.732
2023-04-16,100004,Axis Small Cap Fund,165.732
2023-04-17,100004,Axis Small Cap Fund,166.57
2023-04-18,100004,Axis Small Cap Fund,168.456
2023-04-19,100004,Axis Small Cap Fund,167.957
2023-04-20,100004,Axis Small Cap Fund,171.702
2023-04-21,100004,Axis Small Cap Fund,168.34
2023-04-22,100004,Axis Small Cap Fund,168.34
2023-04-23,100004,Axis Small Cap Fund,168.34
2023-04-24,100004,Axis Small Cap Fund,170.174
2023-04-25,100004,Axis Small Cap Fund,168.713
2023-04-26,100004,Axis Small Cap Fund,173.149
2023-04-27,100004,Axis Small Cap Fund,178.411
2023-04-28,100004,Axis Small Cap Fund,176.449
2023-04-29,100004,Axis Small Cap Fund,176.449
2023-04-30,100004,Axis Small Cap Fund,176.449
2023-05-01,100004,Axis Small Cap Fund,175.083
2023-05-02,100004,Axis Small Cap Fund,177.428
2023-05-03,100004,Axis Small Cap Fund,176.486
2023-05-04,100004,Axis Small Cap Fund,176.454
2023-05-05,100004,Axis Small Cap Fund,176.609
2023-05-06,100004,Axis Small Cap Fund,176.609
2023-05-07,100004,Axis Small Cap Fund,176.609
2023-05-08,100004,Axis Small Cap Fund,171.612
2023-05-09,100004,Axis Small Cap Fund,171.662
2023-05-10,100004,Axis Small Cap Fund,169.972
2023-05-11,100004,Axis Small Cap Fund,168.8
2023-05-12,100004,Axis Small Cap Fund,172.54
2023-05-13,100004,Axis Small Cap Fund,172.54
2023-05-14,100004,Axis Small Cap Fund,172.54
2023-05-15,100004,Axis Small Cap Fund,169.374
2023-05-16,100004,Axis Small Cap Fund,171.525
2023-05-17,100004,Axis Small Cap Fund,170.893
2023-05-18,100004,Axis Small Cap Fund,170.261
2023-05-19,100004,Axis Small Cap Fund,172.365
2023-05-20,100004,Axis Small Cap Fund,172.365
2023-05-21,100004,Axis Small Cap Fund,172.365
2023-05-22,100004,Axis Small Cap Fund,173.33
2023-05-23,100004,Axis Small Cap Fund,174.9
2023-05-24,100004,Axis Small Cap Fund,177.527
2023-05-25,100004,Axis Small Cap Fund,176.734
2023-05-26,100004,Axis Small Cap Fund,175.199
2023-05-27,100004,Axis Small Cap Fund,175.199
2023-05-28,100004,Axis Small Cap Fund,175.199
2023-05-29,100004,Axis Small Cap Fund,172.435
2023-05-30,100004,Axis Small Cap Fund,170.386
2023-05-31,100004,Axis Small Cap Fund,178.008
2023-06-01,100004,Axis Small Cap Fund,181.42
2023-06-02,100004,Axis Small Cap Fund,177.834
2023-06-03,100004,Axis Small Cap Fund,177.834
2023-06-04,100004,Axis Small Cap Fund,177.834
2023-06-05,100004,Axis Small Cap Fund,174.395
2023-06-06,100004,Axis Small Cap Fund,175.743
2023-06-07,100004,Axis Small Cap Fund,177.274
2023-06-08,100004,Axis Small Cap Fund,178.822
2023-06-09,100004,Axis Small Cap Fund,178.228
2023-06-10,100004,Axis Small Cap Fund,178.228
2023-06-11,100004,Axis Small Cap Fund,178.228
2023-06-12,100004,Axis Small Cap Fund,177.982
2023-06-13,100004,Axis Small Cap Fund,178.946
2023-06-14,100004,Axis Small Cap Fund,179.266
2023-06-15,100004,Axis Small Cap Fund,173.388
2023-06-16,100004,Axis Small Cap Fund,172.877
2023-06-17,100004,Axis Small Cap Fund,172.877
2023-06-18,100004,Axis Small Cap Fund,172.877
2023-06-19,100004,Axis Small Cap Fund,170.756
2023-06-20,100004,Axis Small Cap Fund,171.29
2023-06-21,100004,Axis Small Cap Fund,179.046
2023-06-22,100004,Axis Small Cap Fund,180.122
2023-06-23,100004,Axis Small Cap Fund,179.365
2023-06-24,100004,Axis Small Cap Fund,179.365
2023-06-25,100004,Axis Small Cap Fund,179.365
2023-06-26,100004,Axis Small Cap Fund,181.935
2023-06-27,100004,Axis Small Cap Fund,183.343
2023-06-28,100004,Axis Small Cap Fund,184.59
2023-06-29,100004,Axis Small Cap Fund,186.363
2023-06-30,100004,Axis Small Cap Fund,192.205
2023-07-01,100004,Axis Small Cap Fund,192.205
2023-07-02,100004,Axis Small Cap Fund,192.205
2023-07-03,100004,Axis Small Cap Fund,189.041
2023-07-04,100004,Axis Small Cap Fund,190.479
2023-07-05,100004,Axis Small Cap Fund,187.927
2023-07-06,100004,Axis Small Cap Fund,189.587
2023-07-07,100004,Axis Small Cap Fund,187.069
2023-07-08,100004,Axis Small Cap Fund,187.069
2023-07-09,100004,Axis Small Cap Fund,187.069
2023-07-10,100004,Axis Small Cap Fund,185.991
2023-07-11,100004,Axis Small Cap Fund,185.261
2023-07-12,100004,Axis Small Cap Fund,188.065
2023-07-13,100004,Axis Small Cap Fund,190.75
2023-07-14,100004,Axis Small Cap Fund,187.281
2023-07-15,100004,Axis Small Cap Fund,187.281
2023-07-16,100004,Axis Small Cap Fund,187.281
2023-07-17,100004,Axis Small Cap Fund,187.529
2023-07-18,100004,Axis Small Cap Fund,185.627
2023-07-19,100004,Axis Small Cap Fund,182.216
2023-07-20,100004,Axis Small Cap Fund,181.714
2023-07-21,100004,Axis Small Cap Fund,180.964
2023-07-22,100004,Axis Small Cap Fund,180.964
2023-07-23,100004,Axis Small Cap Fund,180.964
2023-07-24,100004,Axis Small Cap Fund,187.642
2023-07-25,100004,Axis Small Cap Fund,188.954
2023-07-26,100004,Axis Small Cap Fund,185.144
2023-07-27,100004,Axis Small Cap Fund,183.668
2023-07-28,100004,Axis Small Cap Fund,186.574
2023-07-29,100004,Axis Small Cap Fund,186.574
2023-07-30,100004,Axis Small Cap Fund,186.574
2023-07-31,100004,Axis Small Cap Fund,192.512
2023-08-01,100004,Axis Small Cap Fund,188.028
2023-08-02,100004,Axis Small Cap Fund,182.82
2023-08-03,100004,Axis Small Cap Fund,188.042
