aum_key,fund_key,date_key,aum_crore,outstanding_units
2748,3,20240712,536.74,10000000.0
2749,3,20240713,536.74,10000000.0
2750,3,20240714,536.74,10000000.0
2751,3,20240715,535.71,10000000.0
2752,3,20240716,530.28,10000000.0
2753,3,20240717,522.61,10000000.0
2754,3,20240718,516.89,10000000.0
2755,3,20240719,523.9200000000001,10000000.0
2756,3,20240720,523.9200000000001,10000000.0
2757,3,20240721,523.9200000000001,10000000.0
2758,3,20240722,519.23,10000000.0
2759,3,20240723,518.28,10000000.0
2760,3,20240724,523.99,10000000.0
2761,3,20240725,522.0600000000001,10000000.0
2762,3,20240726,527.28,10000000.0
2763,3,20240727,527.28,10000000.0
2764,3,20240728,527.28,10000000.0
2765,3,20240729,515.36,10000000.0
2766,3,20240730,514.59,10000000.0
2767,3,20240731,515.46,10000000.0
2768,3,20240801,515.9000000000001,10000000.0
2769,3,20240802,503.37,10000000.0
2770,3,20240803,503.37,10000000.0
2771,3,20240804,503.37,10000000.0
2772,3,20240805,512.71,10000000.0
2773,3,20240806,506.39000000000004,10000000.0
2774,3,20240807,509.18999999999994,10000000.0
2775,3,20240808,509.51,10000000.0
2776,3,20240809,517.44,10000000.0
2777,3,20240810,517.44,10000000.0
2778,3,20240811,517.44,10000000.0
2779,3,20240812,534.6800000000001,10000000.0
2780,3,20240813,524.6,10000000.0
2781,3,20240814,519.76,10000000.0
2782,3,20240815,521.49,10000000.0
2783,3,20240816,513.1,10000000.0
2784,3,20240817,513.1,10000000.0
2785,3,20240818,513.1,10000000.0
2786,3,20240819,519.38,10000000.0
2787,3,20240820,526.21,10000000.0
2788,3,20240821,530.89,10000000.0
2789,3,20240822,533.04,10000000.0
2790,3,20240823,544.26,10000000.0
2791,3,20240824,544.26,10000000.0
2792,3,20240825,544.26,10000000.0
2793,3,20240826,535.1,10000000.0
2794,3,20240827,535.89,10000000.0
2795,3,20240828,530.22,10000000.0
2796,3,20240829,537.56,10000000.0
2797,3,20240830,523.05,10000000.0
2798,3,20240831,523.05,10000000.0
2799,3,20240901,523.05,10000000.0
2800,3,20240902,523.0899999999999,10000000.0
2801,3,20240903,525.98,10000000.0
2802,3,20240904,518.77,10000000.0
2803,3,20240905,514.16,10000000.0
2804,3,20240906,514.54,10000000.0
2805,3,20240907,514.54,10000000.0
2806,3,20240908,514.54,10000000.0
2807,3,20240909,522.17,10000000.0
2808,3,20240910,514.3399999999999,10000000.0
2809,3,20240911,507.96999999999997,10000000.0
2810,3,20240912,516.8,10000000.0
2811,3,20240913,514.94,10000000.0
2812,3,20240914,514.94,10000000.0
2813,3,20240915,514.94,10000000.0
2814,3,20240916,509.18999999999994,10000000.0
2815,3,20240917,515.01,10000000.0
2816,3,20240918,511.5,10000000.0
2817,3,20240919,519.64,10000000.0
2818,3,20240920,514.73,10000000.0
2819,3,20240921,514.73,10000000.0
2820,3,20240922,514.73,10000000.0
2821,3,20240923,513.76,10000000.0
2822,3,20240924,521.3000000000001,10000000.0
2823,3,20240925,519.79,10000000.0
2824,3,20240926,525.94,10000000.0
2825,3,20240927,525.69,10000000.0
2826,3,20240928,525.69,10000000.0
2827,3,20240929,525.69,10000000.0
2828,3,20240930,541.58,10000000.0
2829,3,20241001,554.6,10000000.0
2830,3,20241002,543.83,10000000.0
2831,3,20241003,548.36,10000000.0
2832,3,20241004,541.92,10000000.0
2833,3,20241005,541.92,10000000.0
2834,3,20241006,541.92,10000000.0
2835,3,20241007,543.75,10000000.0
2836,3,20241008,544.5799999999999,10000000.0
2837,3,20241009,536.23,10000000.0
2838,3,20241010,545.01,10000000.0
2839,3,20241011,546.94,10000000.0
2840,3,20241012,546.94,10000000.0
2841,3,20241013,546.94,10000000.0
2842,3,20241014,544.88,10000000.0
2843,3,20241015,541.5699999999999,10000000.0
2844,3,20241016,542.98,10000000.0
2845,3,20241017,546.5699999999999,10000000.0
2846,3,20241018,545.82,10000000.0
2847,3,20241019,545.82,10000000.0
2848,3,20241020,545.82,10000000.0
2849,3,20241021,522.9,10000000.0
2850,3,20241022,523.29,10000000.0
2851,3,20241023,512.24,10000000.0
2852,3,20241024,510.89,10000000.0
2853,3,20241025,500.38,10000000.0
2854,3,20241026,500.38,10000000.0
2855,3,20241027,500.38,10000000.0
2856,3,20241028,490.0,10000000.0
2857,3,20241029,499.32000000000005,10000000.0
2858,3,20241030,497.16999999999996,10000000.0
2859,3,20241031,494.46,10000000.0
2860,3,20241101,498.29,10000000.0
2861,3,20241102,498.29,10000000.0
2862,3,20241103,498.29,10000000.0
2863,3,20241104,495.77,10000000.0
2864,3,20241105,511.65999999999997,10000000.0
2865,3,20241106,509.82,10000000.0
2866,3,20241107,512.87,10000000.0
2867,3,20241108,520.6,10000000.0
2868,3,20241109,520.6,10000000.0
2869,3,20241110,520.6,10000000.0
2870,3,20241111,533.37,10000000.0
2871,3,20241112,527.7,10000000.0
2872,3,20241113,524.66,10000000.0
2873,3,20241114,534.9499999999999,10000000.0
2874,3,20241115,541.72,10000000.0
2875,3,20241116,541.72,10000000.0
2876,3,20241117,541.72,10000000.0
2877,3,20241118,550.73,10000000.0
2878,3,20241119,539.7,10000000.0
2879,3,20241120,552.5,10000000.0
2880,3,20241121,546.47,10000000.0
2881,3,20241122,548.32,10000000.0
2882,3,20241123,548.32,10000000.0
2883,3,20241124,548.32,10000000.0
2884,3,20241125,547.38,10000000.0
2885,3,20241126,540.4399999999999,10000000.0
2886,3,20241127,529.26,10000000.0
2887,3,20241128,515.68,10000000.0
2888,3,20241129,516.86,10000000.0
2889,3,20241130,516.86,10000000.0
2890,3,20241201,516.86,10000000.0
2891,3,20241202,505.29,10000000.0
2892,3,20241203,496.95,10000000.0
2893,3,20241204,495.57000000000005,10000000.0
2894,3,20241205,476.2,10000000.0
2895,3,20241206,482.0,10000000.0
2896,3,20241207,482.0,10000000.0
2897,3,20241208,482.0,10000000.0
2898,3,20241209,464.82,10000000.0
2899,3,20241210,464.51,10000000.0
2900,3,20241211,464.85,10000000.0
2901,3,20241212,468.83000000000004,10000000.0
2902,3,20241213,468.77000000000004,10000000.0
2903,3,20241214,468.77000000000004,10000000.0
2904,3,20241215,468.77000000000004,10000000.0
2905,3,20241216,483.19000000000005,10000000.0
2906,3,20241217,485.0,10000000.0
2907,3,20241218,492.90999999999997,10000000.0
2908,3,20241219,487.81,10000000.0
2909,3,20241220,488.94,10000000.0
2910,3,20241221,488.94,10000000.0
2911,3,20241222,488.94,10000000.0
2912,3,20241223,500.53,10000000.0
2913,3,20241224,499.0,10000000.0
2914,3,20241225,500.69000000000005,10000000.0
2915,3,20241226,508.31000000000006,10000000.0
2916,3,20241227,502.9,10000000.0
2917,3,20241228,502.9,10000000.0
2918,3,20241229,502.9,10000000.0
2919,3,20241230,486.85,10000000.0
2920,3,20241231,488.96000000000004,10000000.0
2921,3,20250101,496.46000000000004,10000000.0
2922,3,20250102,486.64,10000000.0
2923,3,20250103,491.78,10000000.0
2924,3,20250104,491.78,10000000.0
2925,3,20250105,491.78,10000000.0
2926,3,20250106,497.02,10000000.0
2927,3,20250107,480.31999999999994,10000000.0
2928,3,20250108,473.81,10000000.0
2929,3,20250109,471.22999999999996,10000000.0
2930,3,20250110,470.20000000000005,10000000.0
2931,3,20250111,470.20000000000005,10000000.0
2932,3,20250112,470.20000000000005,10000000.0
2933,3,20250113,465.19,10000000.0
2934,3,20250114,459.85999999999996,10000000.0
2935,3,20250115,471.62,10000000.0
2936,3,20250116,471.09000000000003,10000000.0
2937,3,20250117,466.40999999999997,10000000.0
2938,3,20250118,466.40999999999997,10000000.0
2939,3,20250119,466.40999999999997,10000000.0
2940,3,20250120,466.36,10000000.0
2941,3,20250121,470.34999999999997,10000000.0
2942,3,20250122,470.95,10000000.0
2943,3,20250123,469.73,10000000.0
2944,3,20250124,465.38,10000000.0
2945,3,20250125,465.38,10000000.0
2946,3,20250126,465.38,10000000.0
2947,3,20250127,460.98999999999995,10000000.0
2948,3,20250128,457.09000000000003,10000000.0
2949,3,20250129,459.64,10000000.0
2950,3,20250130,453.02,10000000.0
2951,3,20250131,455.91999999999996,10000000.0
2952,3,20250201,455.91999999999996,10000000.0
2953,3,20250202,455.91999999999996,10000000.0
2954,3,20250203,465.81000000000006,10000000.0
2955,3,20250204,468.32,10000000.0
2956,3,20250205,465.96,10000000.0
2957,3,20250206,457.12,10000000.0
2958,3,20250207,468.17,10000000.0
2959,3,20250208,468.17,10000000.0
2960,3,20250209,468.17,10000000.0
2961,3,20250210,460.19,10000000.0
2962,3,20250211,466.28,10000000.0
2963,3,20250212,470.98,10000000.0
2964,3,20250213,469.54,10000000.0
2965,3,20250214,467.92,10000000.0
2966,3,20250215,467.92,10000000.0
2967,3,20250216,467.92,10000000.0
2968,3,20250217,455.27,10000000.0
2969,3,20250218,457.75,10000000.0
2970,3,20250219,462.23999999999995,10000000.0
2971,3,20250220,454.91999999999996,10000000.0
2972,3,20250221,454.08000000000004,10000000.0
2973,3,20250222,454.08000000000004,10000000.0
2974,3,20250223,454.08000000000004,10000000.0
2975,3,20250224,454.56000000000006,10000000.0
2976,3,20250225,458.77000000000004,10000000.0
2977,3,20250226,459.03,10000000.0
2978,3,20250227,448.05999999999995,10000000.0
2979,3,20250228,444.72,10000000.0
2980,3,20250301,444.72,10000000.0
2981,3,20250302,444.72,10000000.0
2982,3,20250303,446.44,10000000.0
2983,3,20250304,452.29999999999995,10000000.0
2984,3,20250305,448.34000000000003,10000000.0
2985,3,20250306,463.28000000000003,10000000.0
2986,3,20250307,450.34999999999997,10000000.0
2987,3,20250308,450.34999999999997,10000000.0
2988,3,20250309,450.34999999999997,10000000.0
2989,3,20250310,446.77,10000000.0
2990,3,20250311,446.44,10000000.0
2991,3,20250312,445.31999999999994,10000000.0
2992,3,20250313,437.31,10000000.0
2993,3,20250314,440.46999999999997,10000000.0
2994,3,20250315,440.46999999999997,10000000.0
2995,3,20250316,440.46999999999997,10000000.0
2996,3,20250317,443.14,10000000.0
2997,3,20250318,443.68,10000000.0
2998,3,20250319,446.10999999999996,10000000.0
2999,3,20250320,443.5,10000000.0
3000,3,20250321,432.96,10000000.0
3001,3,20250322,432.96,10000000.0
3002,3,20250323,432.96,10000000.0
3003,3,20250324,428.52,10000000.0
3004,3,20250325,429.73999999999995,10000000.0
3005,3,20250326,431.0,10000000.0
3006,3,20250327,431.48,10000000.0
3007,3,20250328,435.25,10000000.0
3008,3,20250329,435.25,10000000.0
3009,3,20250330,435.25,10000000.0
3010,3,20250331,431.67,10000000.0
3011,3,20250401,432.06000000000006,10000000.0
3012,3,20250402,435.98,10000000.0
3013,3,20250403,435.64,10000000.0
3014,3,20250404,427.73,10000000.0
3015,3,20250405,427.73,10000000.0
3016,3,20250406,427.73,10000000.0
3017,3,20250407,421.78,10000000.0
3018,3,20250408,427.25,10000000.0
3019,3,20250409,436.39000000000004,10000000.0
3020,3,20250410,444.3,10000000.0
3021,3,20250411,446.07,10000000.0
3022,3,20250412,446.07,10000000.0
3023,3,20250413,446.07,10000000.0
3024,3,20250414,438.24,10000000.0
3025,3,20250415,438.41999999999996,10000000.0
3026,3,20250416,448.90999999999997,10000000.0
3027,3,20250417,453.29999999999995,10000000.0
3028,3,20250418,452.12,10000000.0
3029,3,20250419,452.12,10000000.0
3030,3,20250420,452.12,10000000.0
3031,3,20250421,456.61,10000000.0
3032,3,20250422,448.14,10000000.0
3033,3,20250423,443.69,10000000.0
3034,3,20250424,436.70000000000005,10000000.0
3035,3,20250425,439.99,10000000.0
3036,3,20250426,439.99,10000000.0
3037,3,20250427,439.99,10000000.0
3038,3,20250428,444.91999999999996,10000000.0
3039,3,20250429,444.12,10000000.0
3040,3,20250430,438.53000000000003,10000000.0
3041,3,20250501,438.62,10000000.0
3042,3,20250502,435.64,10000000.0
3043,3,20250503,435.64,10000000.0
3044,3,20250504,435.64,10000000.0
3045,3,20250505,430.66,10000000.0
3046,3,20250506,433.07000000000005,10000000.0
3047,3,20250507,428.36,10000000.0
3048,3,20250508,418.51,10000000.0
3049,3,20250509,410.28,10000000.0
3050,3,20250510,410.28,10000000.0
3051,3,20250511,410.28,10000000.0
3052,3,20250512,400.62,10000000.0
3053,3,20250513,402.31,10000000.0
3054,3,20250514,403.41999999999996,10000000.0
3055,3,20250515,404.23,10000000.0
3056,3,20250516,408.0,10000000.0
3057,3,20250517,408.0,10000000.0
3058,3,20250518,408.0,10000000.0
3059,3,20250519,415.5,10000000.0
3060,3,20250520,412.02,10000000.0
3061,3,20250521,414.73999999999995,10000000.0
3062,3,20250522,405.12,10000000.0
3063,3,20250523,413.7,10000000.0
3064,3,20250524,413.7,10000000.0
3065,3,20250525,413.7,10000000.0
3066,3,20250526,406.18,10000000.0
3067,3,20250527,402.06000000000006,10000000.0
3068,3,20250528,398.65999999999997,10000000.0
3069,3,20250529,389.73,10000000.0
3070,3,20250530,390.12,10000000.0
3071,3,20250531,390.12,10000000.0
3072,3,20250601,390.12,10000000.0
3073,3,20250602,391.56999999999994,10000000.0
3074,3,20250603,390.65,10000000.0
3075,3,20250604,381.82000000000005,10000000.0
3076,3,20250605,393.37,10000000.0
3077,3,20250606,396.80999999999995,10000000.0
3078,3,20250607,396.80999999999995,10000000.0
3079,3,20250608,396.80999999999995,10000000.0
3080,3,20250609,412.69,10000000.0
3081,3,20250610,407.90999999999997,10000000.0
3082,3,20250611,413.96999999999997,10000000.0
3083,3,20250612,419.02,10000000.0
3084,3,20250613,417.40000000000003,10000000.0
3085,3,20250614,417.40000000000003,10000000.0
3086,3,20250615,417.40000000000003,10000000.0
3087,3,20250616,426.44,10000000.0
3088,3,20250617,424.06,10000000.0
3089,3,20250618,421.98,10000000.0
3090,3,20250619,400.21999999999997,10000000.0
3091,3,20250620,402.88,10000000.0
3092,3,20250621,402.88,10000000.0
3093,3,20250622,402.88,10000000.0
3094,3,20250623,395.07,10000000.0
3095,3,20250624,392.0,10000000.0
3096,3,20250625,386.15999999999997,10000000.0
3097,3,20250626,384.23,10000000.0
3098,3,20250627,386.98,10000000.0
3099,3,20250628,386.98,10000000.0
3100,3,20250629,386.98,10000000.0
3101,3,20250630,387.23999999999995,10000000.0
3102,3,20250701,391.56,10000000.0
3103,3,20250702,399.18999999999994,10000000.0
3104,3,20250703,397.18000000000006,10000000.0
3105,3,20250704,394.53000000000003,10000000.0
3106,3,20250705,394.53000000000003,10000000.0
3107,3,20250706,394.53000000000003,10000000.0
3108,3,20250707,400.4,10000000.0
3109,3,20250708,406.83,10000000.0
3110,3,20250709,411.55,10000000.0
3111,3,20250710,405.88,10000000.0
3112,3,20250711,408.65999999999997,10000000.0
3113,3,20250712,408.65999999999997,10000000.0
3114,3,20250713,408.65999999999997,10000000.0
3115,3,20250714,409.54,10000000.0
3116,3,20250715,416.21000000000004,10000000.0
3117,3,20250716,412.84,10000000.0
3118,3,20250717,402.73,10000000.0
3119,3,20250718,407.1,10000000.0
3120,3,20250719,407.1,10000000.0
3121,3,20250720,407.1,10000000.0
3122,3,20250721,391.68,10000000.0
3123,3,20250722,387.58000000000004,10000000.0
3124,3,20250723,381.83,10000000.0
3125,3,20250724,376.12,10000000.0
3126,3,20250725,372.08,10000000.0
3127,3,20250726,372.08,10000000.0
3128,3,20250727,372.08,10000000.0
3129,3,20250728,379.06,10000000.0
3130,3,20250729,383.92,10000000.0
3131,3,20250730,382.65999999999997,10000000.0
3132,3,20250731,389.36,10000000.0
3133,3,20250801,383.35,10000000.0
3134,3,20250802,383.35,10000000.0
3135,3,20250803,383.35,10000000.0
3136,3,20250804,376.65,10000000.0
3137,3,20250805,381.71999999999997,10000000.0
3138,3,20250806,385.23,10000000.0
3139,3,20250807,382.76000000000005,10000000.0
3140,3,20250808,376.43,10000000.0
3141,3,20250809,376.43,10000000.0
3142,3,20250810,376.43,10000000.0
3143,3,20250811,384.85999999999996,10000000.0
3144,3,20250812,375.12,10000000.0
3145,3,20250813,371.94000000000005,10000000.0
3146,3,20250814,373.40000000000003,10000000.0
3147,3,20250815,383.68,10000000.0
3148,3,20250816,383.68,10000000.0
3149,3,20250817,383.68,10000000.0
3150,3,20250818,386.08,10000000.0
3151,3,20250819,389.05,10000000.0
3152,3,20250820,385.91999999999996,10000000.0
3153,3,20250821,389.4,10000000.0
3154,3,20250822,390.21000000000004,10000000.0
3155,3,20250823,390.21000000000004,10000000.0
3156,3,20250824,390.21000000000004,10000000.0
3157,3,20250825,381.10999999999996,10000000.0
3158,3,20250826,385.83,10000000.0
3159,3,20250827,391.64,10000000.0
3160,3,20250828,396.56,10000000.0
3161,3,20250829,396.96,10000000.0
3162,3,20250830,396.96,10000000.0
3163,3,20250831,396.96,10000000.0
3164,3,20250901,391.46999999999997,10000000.0
3165,3,20250902,378.11,10000000.0
3166,3,20250903,379.18999999999994,10000000.0
3167,3,20250904,385.53,10000000.0
3168,3,20250905,391.48,10000000.0
3169,3,20250906,391.48,10000000.0
3170,3,20250907,391.48,10000000.0
3171,3,20250908,396.46999999999997,10000000.0
3172,3,20250909,396.22999999999996,10000000.0
3173,3,20250910,402.89,10000000.0
3174,3,20250911,408.68,10000000.0
3175,3,20250912,406.28999999999996,10000000.0
3176,3,20250913,406.28999999999996,10000000.0
3177,3,20250914,406.28999999999996,10000000.0
3178,3,20250915,410.62,10000000.0
3179,3,20250916,407.52000000000004,10000000.0
3180,3,20250917,411.02,10000000.0
3181,3,20250918,403.22,10000000.0
3182,3,20250919,396.03000000000003,10000000.0
3183,3,20250920,396.03000000000003,10000000.0
3184,3,20250921,396.03000000000003,10000000.0
3185,3,20250922,402.51,10000000.0
3186,3,20250923,408.37,10000000.0
3187,3,20250924,412.46000000000004,10000000.0
3188,3,20250925,413.21,10000000.0
3189,3,20250926,398.6,10000000.0
3190,3,20250927,398.6,10000000.0
3191,3,20250928,398.6,10000000.0
3192,3,20250929,398.35,10000000.0
3193,3,20250930,401.26,10000000.0
3194,3,20251001,398.24,10000000.0
3195,3,20251002,394.18,10000000.0
3196,3,20251003,402.92,10000000.0
3197,3,20251004,402.92,10000000.0
3198,3,20251005,402.92,10000000.0
3199,3,20251006,402.76000000000005,10000000.0
3200,3,20251007,405.71,10000000.0
3201,3,20251008,410.62,10000000.0
3202,3,20251009,404.66,10000000.0
3203,3,20251010,406.03999999999996,10000000.0
3204,3,20251011,406.03999999999996,10000000.0
3205,3,20251012,406.03999999999996,10000000.0
3206,3,20251013,414.28,10000000.0
3207,3,20251014,425.79,10000000.0
3208,3,20251015,426.26,10000000.0
3209,3,20251016,424.95,10000000.0
3210,3,20251017,426.88,10000000.0
3211,3,20251018,426.88,10000000.0
3212,3,20251019,426.88,10000000.0
3213,3,20251020,428.65000000000003,10000000.0
3214,3,20251021,437.78,10000000.0
3215,3,20251022,431.46000000000004,10000000.0
3216,3,20251023,429.85999999999996,10000000.0
3217,3,20251024,422.87,10000000.0
3218,3,20251025,422.87,10000000.0
3219,3,20251026,422.87,10000000.0
3220,3,20251027,416.65999999999997,10000000.0
3221,3,20251028,419.21999999999997,10000000.0
3222,3,20251029,424.52,10000000.0
3223,3,20251030,420.6,10000000.0
3224,3,20251031,425.67999999999995,10000000.0
3225,3,20251101,425.67999999999995,10000000.0
3226,3,20251102,425.67999999999995,10000000.0
3227,3,20251103,432.99,10000000.0
3228,3,20251104,445.77,10000000.0
3229,3,20251105,446.46000000000004,10000000.0
3230,3,20251106,442.40000000000003,10000000.0
3231,3,20251107,435.97,10000000.0
3232,3,20251108,435.97,10000000.0
3233,3,20251109,435.97,10000000.0
3234,3,20251110,428.98,10000000.0
3235,3,20251111,437.23999999999995,10000000.0
3236,3,20251112,427.52000000000004,10000000.0
3237,3,20251113,435.54,10000000.0
3238,3,20251114,430.08000000000004,10000000.0
3239,3,20251115,430.08000000000004,10000000.0
3240,3,20251116,430.08000000000004,10000000.0
3241,3,20251117,425.87,10000000.0
3242,3,20251118,425.11,10000000.0
3243,3,20251119,420.84000000000003,10000000.0
3244,3,20251120,426.92999999999995,10000000.0
3245,3,20251121,438.76,10000000.0
3246,3,20251122,438.76,10000000.0
3247,3,20251123,438.76,10000000.0
3248,3,20251124,434.65000000000003,10000000.0
3249,3,20251125,432.04999999999995,10000000.0
3250,3,20251126,431.21000000000004,10000000.0
3251,3,20251127,434.93,10000000.0
3252,3,20251128,434.15,10000000.0
3253,3,20251129,434.15,10000000.0
3254,3,20251130,434.15,10000000.0
3255,3,20251201,443.40000000000003,10000000.0
3256,3,20251202,451.25,10000000.0
3257,3,20251203,443.45,10000000.0
3258,3,20251204,447.14,10000000.0
3259,3,20251205,457.56,10000000.0
3260,3,20251206,457.56,10000000.0
3261,3,20251207,457.56,10000000.0
3262,3,20251208,454.39,10000000.0
3263,3,20251209,452.61,10000000.0
3264,3,20251210,449.25,10000000.0
3265,3,20251211,446.06,10000000.0
3266,3,20251212,435.12,10000000.0
3267,3,20251213,435.12,10000000.0
3268,3,20251214,435.12,10000000.0
3269,3,20251215,426.67,10000000.0
3270,3,20251216,427.38,10000000.0
3271,3,20251217,437.29999999999995,10000000.0
3272,3,20251218,433.5,10000000.0
3273,3,20251219,429.54,10000000.0
3274,3,20251220,429.54,10000000.0
3275,3,20251221,429.54,10000000.0
3276,3,20251222,440.72,10000000.0
3277,3,20251223,433.60999999999996,10000000.0
3278,3,20251224,423.02,10000000.0
3279,3,20251225,417.96999999999997,10000000.0
3280,3,20251226,414.02,10000000.0
3281,3,20251227,414.02,10000000.0
3282,3,20251228,414.02,10000000.0
3283,3,20251229,403.37,10000000.0
3284,3,20251230,402.8,10000000.0
3285,3,20251231,408.72999999999996,10000000.0
3286,4,20230102,1459.1,10000000.0
3287,4,20230103,1444.03,10000000.0
3288,4,20230104,1448.58,10000000.0
3289,4,20230105,1437.4299999999998,10000000.0
3290,4,20230106,1432.2900000000002,10000000.0
3291,4,20230107,1432.2900000000002,10000000.0
3292,4,20230108,1432.2900000000002,10000000.0
3293,4,20230109,1468.9599999999998,10000000.0
3294,4,20230110,1499.23,10000000.0
3295,4,20230111,1470.75,10000000.0
3296,4,20230112,1489.7900000000002,10000000.0
3297,4,20230113,1508.6699999999998,10000000.0
3298,4,20230114,1508.6699999999998,10000000.0
3299,4,20230115,1508.6699999999998,10000000.0
3300,4,20230116,1483.44,10000000.0
3301,4,20230117,1502.4,10000000.0
3302,4,20230118,1537.81,10000000.0
3303,4,20230119,1512.68,10000000.0
3304,4,20230120,1492.62,10000000.0
3305,4,20230121,1492.62,10000000.0
3306,4,20230122,1492.62,10000000.0
3307,4,20230123,1516.15,10000000.0
3308,4,20230124,1523.08,10000000.0
3309,4,20230125,1536.44,10000000.0
3310,4,20230126,1545.06,10000000.0
3311,4,20230127,1554.89,10000000.0
3312,4,20230128,1554.89,10000000.0
3313,4,20230129,1554.89,10000000.0
3314,4,20230130,1524.73,10000000.0
3315,4,20230131,1549.4499999999998,10000000.0
3316,4,20230201,1577.41,10000000.0
3317,4,20230202,1572.77,10000000.0
3318,4,20230203,1572.5299999999997,10000000.0
3319,4,20230204,1572.5299999999997,10000000.0
3320,4,20230205,1572.5299999999997,10000000.0
3321,4,20230206,1537.2,10000000.0
3322,4,20230207,1549.83,10000000.0
3323,4,20230208,1563.8999999999999,10000000.0
3324,4,20230209,1563.22,10000000.0
3325,4,20230210,1590.3700000000001,10000000.0
3326,4,20230211,1590.3700000000001,10000000.0
3327,4,20230212,1590.3700000000001,10000000.0
3328,4,20230213,1583.1999999999998,10000000.0
3329,4,20230214,1597.4,10000000.0
3330,4,20230215,1573.77,10000000.0
3331,4,20230216,1574.0,10000000.0
3332,4,20230217,1570.67,10000000.0
3333,4,20230218,1570.67,10000000.0
3334,4,20230219,1570.67,10000000.0
3335,4,20230220,1576.7599999999998,10000000.0
3336,4,20230221,1568.81,10000000.0
3337,4,20230222,1566.5,10000000.0
3338,4,20230223,1586.69,10000000.0
3339,4,20230224,1577.0900000000001,10000000.0
3340,4,20230225,1577.0900000000001,10000000.0
3341,4,20230226,1577.0900000000001,10000000.0
3342,4,20230227,1539.87,10000000.0
3343,4,20230228,1581.05,10000000.0
3344,4,20230301,1614.6000000000001,10000000.0
3345,4,20230302,1584.1100000000001,10000000.0
3346,4,20230303,1601.29,10000000.0
3347,4,20230304,1601.29,10000000.0
3348,4,20230305,1601.29,10000000.0
3349,4,20230306,1590.01,10000000.0
3350,4,20230307,1597.0900000000001,10000000.0
3351,4,20230308,1604.94,10000000.0
3352,4,20230309,1600.1,10000000.0
3353,4,20230310,1582.0900000000001,10000000.0
3354,4,20230311,1582.0900000000001,10000000.0
3355,4,20230312,1582.0900000000001,10000000.0
3356,4,20230313,1566.49,10000000.0
3357,4,20230314,1545.75,10000000.0
3358,4,20230315,1527.2399999999998,10000000.0
3359,4,20230316,1526.4599999999998,10000000.0
3360,4,20230317,1510.83,10000000.0
3361,4,20230318,1510.83,10000000.0
3362,4,20230319,1510.83,10000000.0
3363,4,20230320,1527.04,10000000.0
3364,4,20230321,1561.8700000000001,10000000.0
3365,4,20230322,1549.06,10000000.0
3366,4,20230323,1555.3999999999999,10000000.0
3367,4,20230324,1567.84,10000000.0
3368,4,20230325,1567.84,10000000.0
3369,4,20230326,1567.84,10000000.0
3370,4,20230327,1579.72,10000000.0
3371,4,20230328,1582.31,10000000.0
3372,4,20230329,1600.73,10000000.0
3373,4,20230330,1613.1100000000001,10000000.0
3374,4,20230331,1583.9699999999998,10000000.0
3375,4,20230401,1583.9699999999998,10000000.0
3376,4,20230402,1583.9699999999998,10000000.0
3377,4,20230403,1605.4099999999999,10000000.0
3378,4,20230404,1627.5800000000002,10000000.0
3379,4,20230405,1609.76,10000000.0
3380,4,20230406,1611.48,10000000.0
3381,4,20230407,1628.8,10000000.0
3382,4,20230408,1628.8,10000000.0
3383,4,20230409,1628.8,10000000.0
3384,4,20230410,1624.5,10000000.0
3385,4,20230411,1651.4599999999998,10000000.0
3386,4,20230412,1710.8400000000001,10000000.0
3387,4,20230413,1691.52,10000000.0
3388,4,20230414,1657.32,10000000.0
3389,4,20230415,1657.32,10000000.0
3390,4,20230416,1657.32,10000000.0
3391,4,20230417,1665.6999999999998,10000000.0
3392,4,20230418,1684.56,10000000.0
3393,4,20230419,1679.57,10000000.0
3394,4,20230420,1717.02,10000000.0
3395,4,20230421,1683.4,10000000.0
3396,4,20230422,1683.4,10000000.0
3397,4,20230423,1683.4,10000000.0
3398,4,20230424,1701.74,10000000.0
3399,4,20230425,1687.1299999999999,10000000.0
3400,4,20230426,1731.49,10000000.0
3401,4,20230427,1784.1100000000001,10000000.0
3402,4,20230428,1764.4900000000002,10000000.0
3403,4,20230429,1764.4900000000002,10000000.0
3404,4,20230430,1764.4900000000002,10000000.0
3405,4,20230501,1750.83,10000000.0
3406,4,20230502,1774.28,10000000.0
3407,4,20230503,1764.86,10000000.0
3408,4,20230504,1764.54,10000000.0
3409,4,20230505,1766.0900000000001,10000000.0
3410,4,20230506,1766.0900000000001,10000000.0
3411,4,20230507,1766.0900000000001,10000000.0
3412,4,20230508,1716.12,10000000.0
3413,4,20230509,1716.6200000000001,10000000.0
3414,4,20230510,1699.72,10000000.0
3415,4,20230511,1688.0,10000000.0
3416,4,20230512,1725.3999999999999,10000000.0
3417,4,20230513,1725.3999999999999,10000000.0
3418,4,20230514,1725.3999999999999,10000000.0
3419,4,20230515,1693.74,10000000.0
3420,4,20230516,1715.25,10000000.0
3421,4,20230517,1708.93,10000000.0
3422,4,20230518,1702.61,10000000.0
3423,4,20230519,1723.65,10000000.0
3424,4,20230520,1723.65,10000000.0
3425,4,20230521,1723.65,10000000.0
3426,4,20230522,1733.3000000000002,10000000.0
3427,4,20230523,1749.0,10000000.0
3428,4,20230524,1775.27,10000000.0
3429,4,20230525,1767.3400000000001,10000000.0
