scheme_code,scheme_name,fund_house,date,nav
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-12,70.732
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-13,72.633
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-16,70.414
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-17,72.243
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-18,72.487
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-19,72.396
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-20,71.821
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-23,72.267
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-24,72.241
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-25,73.461
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-26,73.602
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-27,73.782
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-30,73.396
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-01,73.348
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-02,73.702
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-03,71.85
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-04,70.425
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-07,71.229
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-08,71.426
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-09,71.244
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-10,71.278
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-11,71.665
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-14,71.101
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-15,70.29
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-16,70.511
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-17,69.497
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-18,69.938
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-21,68.188
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-22,69.263
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-23,69.77
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-24,70.052
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-25,71.107
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-28,72.92
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-29,74.053
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-30,72.05
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-10-31,70.695
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-01,70.049
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-04,70.091
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-05,70.651
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-06,69.9
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-07,70.11
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-08,69.334
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-11,68.715
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-12,67.294
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-13,66.381
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-14,65.062
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-15,64.13
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-18,65.164
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-19,64.256
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-20,66.857
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-21,67.367
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-22,67.567
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-25,66.716
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-26,67.434
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-27,66.868
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-28,67.004
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-11-29,69.641
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-02,69.555
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-03,70.778
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-04,70.05
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-05,70.027
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-06,71.926
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-09,71.267
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-10,73.246
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-11,74.042
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-12,73.435
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-13,74.15
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-16,75.255
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-17,75.975
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-18,74.221
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-19,73.431
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-20,73.173
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-23,73.106
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-24,73.805
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-25,74.017
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-26,72.563
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-27,72.993
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-30,73.679
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-12-31,74.315
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-01,75.545
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-02,76.511
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-03,77.056
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-06,76.99
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-07,75.11
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-08,75.611
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-09,75.862
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-10,76.187
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-13,74.757
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-14,73.569
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-15,74.755
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-16,74.726
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-17,75.509
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-20,75.556
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-21,75.605
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-22,76.692
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-23,76.116
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-24,76.241
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-27,75.729
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-28,75.252
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-29,74.919
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-30,75.184
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-01-31,74.661
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-03,76.096
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-04,75.097
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-05,74.902
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-06,74.424
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-07,76.072
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-10,76.312
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-11,77.518
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-12,75.825
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-13,76.144
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-14,77.183
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-17,77.293
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-18,78.554
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-19,77.963
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-20,79.644
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-21,82.455
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-24,82.024
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-25,81.494
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-26,83.307
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-27,85.321
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-02-28,84.672
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-03,84.157
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-04,83.818
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-05,82.161
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-06,81.053
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-07,79.858
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-10,78.959
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-11,78.934
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-12,79.227
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-13,81.108
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-14,79.918
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-17,81.123
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-18,80.879
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-19,80.835
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-20,81.674
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-21,80.326
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-24,80.805
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-25,81.023
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-26,81.64
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-27,82.011
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-28,85.105
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-03-31,84.311
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-01,83.659
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-02,82.898
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-03,82.226
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-04,81.46
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-07,82.943
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-08,84.746
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-09,84.04
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-10,83.014
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-11,83.62
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-14,82.947
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-15,83.755
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-16,84.027
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-17,82.154
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-18,84.1
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-21,86.414
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-22,85.64
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-23,85.161
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-24,85.544
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-25,85.991
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-28,86.862
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-29,89.539
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-04-30,89.32
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-01,88.274
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-02,86.484
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-05,85.558
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-06,85.533
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-07,87.884
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-08,87.222
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-09,87.532
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-12,87.528
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-13,89.12
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-14,92.582
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-15,91.866
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-16,91.212
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-19,92.671
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-20,93.642
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-21,96.292
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-22,97.158
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-23,96.655
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-26,97.535
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-27,99.19
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-28,100.439
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-29,101.226
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-05-30,102.879
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-02,104.721
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-03,106.936
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-04,108.003
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-05,107.754
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-06,108.013
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-09,110.008
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-10,108.69
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-11,109.314
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-12,108.693
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-13,108.762
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-16,110.89
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-17,111.23
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-18,111.33
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-19,109.104
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-20,110.354
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-23,111.45
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-24,115.149
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-25,114.641
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-26,115.042
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-27,115.496
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-06-30,118.285
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-01,118.14
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-02,118.659
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-03,119.77
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-04,120.13
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-07,119.352
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-08,119.724
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-09,121.692
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-10,119.856
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-11,120.12
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-14,118.888
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-15,121.063
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-16,118.352
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-17,117.387
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-18,118.077
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-21,120.907
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-22,120.812
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-23,119.834
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-24,123.288
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-25,120.663
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-28,116.772
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-29,117.569
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-30,116.71
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-07-31,114.959
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-01,116.21
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-04,116.659
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-05,115.699
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-06,113.521
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-07,115.04
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-08,116.19
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-11,116.041
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-12,119.324
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-13,117.447
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-14,114.813
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-15,113.65
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-18,113.596
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-19,114.034
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-20,113.645
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-21,114.269
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-22,112.166
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-25,114.645
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-26,114.527
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-27,116.486
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-28,117.109
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-08-29,117.938
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-01,118.974
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-02,119.8
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-03,120.984
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-04,123.445
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-05,123.835
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-08,125.184
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-09,125.04
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-10,127.796
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-11,126.532
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-12,130.022
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-15,129.97
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-16,127.236
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-17,127.506
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-18,126.235
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-19,127.863
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-22,126.643
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-23,125.823
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-24,122.331
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-25,121.528
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-26,117.213
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-29,114.484
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-09-30,115.82
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-01,117.217
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-02,117.991
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-03,116.315
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-06,116.255
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-07,116.272
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-08,114.292
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-09,116.922
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-10,118.495
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-13,118.126
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-14,118.197
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-15,118.591
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-16,115.037
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-17,114.634
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-20,113.49
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-21,111.82
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-22,111.372
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-23,114.439
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-24,115.568
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-27,114.605
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-28,115.616
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-29,118.092
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-30,119.766
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-10-31,119.897
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-03,118.763
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-04,120.037
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-05,120.772
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-06,122.429
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-07,123.626
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-10,125.613
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-11,124.633
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-12,127.146
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-13,127.549
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-14,131.608
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-17,130.28
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-18,133.744
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-19,134.169
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-20,132.891
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-21,131.956
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-24,131.35
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-25,132.214
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-26,133.282
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-27,132.166
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-11-28,132.145
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-01,136.487
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-02,140.098
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-03,141.046
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-04,141.155
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-05,141.438
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-08,142.774
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-09,140.628
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-10,140.114
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-11,136.678
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-12,137.527
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-15,138.896
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-16,137.921
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-17,141.244
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-18,138.699
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-19,135.712
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-22,136.197
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-23,138.381
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-24,141.949
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-25,141.004
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-26,143.332
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-29,143.278
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-30,142.936
MF102,SBI Bluechip Fund,SBI Mutual Fund,2025-12-31,144.873
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-01,32.321
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-02,31.572
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-03,32.286
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-04,32.968
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-05,32.666
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-08,32.867
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-09,33.118
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-10,33.255
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-11,32.988
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-12,32.664
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-15,32.658
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-16,33.244
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-17,33.523
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-18,33.344
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-19,33.739
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-22,32.334
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-23,32.903
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-24,32.061
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-25,31.894
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-26,31.369
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-29,30.772
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-30,31.319
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-01-31,31.106
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-01,31.274
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-02,31.259
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2024-02-05,31.489
